boy_toy;boy_toy;music_classic;boy_toy;sport_stuff;music_rap;sport_stuff;books;books;hightec;hightec;books;music_pop;movies;music_pop;hightec;makup_beauty;music_rap;makup_beauty;gardening;movies;makup_beauty;gardening;movies;boy_toy;hightec;sport_stuff;music_rap;music_pop;makup_beauty;sport_stuff;music_rock;music_rap;sport_stuff;books;hightec;hightec;books;sport_stuff;books;books;music_pop;music_pop;sport_stuff;hightec;sport_stuff;hightec;movies;hightec;hightec
4,5;4,5;1,75;4,5;1,5;2;1,5;2,58734051631174;3;2,71000413443428;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;0,823168634820342;1,75;2,5;2,25;1,75;4,61306832200525;3,5;1,80052985893587;2;1,25;2,5;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3,23433415276666;1,25;1,25;1,5;2,36343162290912;1,5;3,5;1,75;2,65059774911525;3,5
3,5;3,5;1,75;3,5;2;1,5;1,5692133822335;2,5;2,5;4;4;2,5;0;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;3,65808069922872;0,5;2;3;1,5;2;2,5;3,4145723890581;4;1,25479586434308;2;2,5;2,5;2,48772168159485;2,5;2;4;2;3,86032881907203;3,5;4;4
4;4;0,5;4;3;1,25;3;2;2;1,25;1,25;2;1,24341148638325;1,5;1,87707398011213;1,25;0,5;0,841866920162862;0,5;0,5;1,17708831102452;0,5;0,5;1,5;4;1,25;3;1,25;1,25;0,5;3;1,25;1,25;3;2;1,25;1,25;2;3;2;2;0,901828789572152;1,25;2,68869236423107;1,25;3;1,25;1,5;1,25;1,25
4;4,22216990833272;0,5;4;3;0,741100097187376;3;2;1,27298080921173;1,25;1,25;2;1,25;1,5;1,98984443163026;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3;1,25;1,25;0,5;1,00137722492218;1,25;1,25;3;2;1,25;1,25;2;3;2;2;1,25;1,25;3;0,850452896836425;3;1,17623007297516;0,589123845100403;1,47269709616559;0,58934364611718
0,5;0,5;1,89965214156529;0,5;3,5;3;3,80907877805134;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,91108701420533;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,99979183729728;3,5;3,5;3;3,5;4,29992643338625;3;3;4,03590039305198;3,5;3;3;2,5;3,14120938262959;3,5;3;3,5;3;1,75;3;3
4,57308966925977;3,44327716643143;0,5;4,7853879452615;3;1,25;3;2;2;0,868916265372614;1,25;2;1,25;1,5;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4,19582383855983;1,30600477257092;3;1,25;1,25;0,5;3;1,25;1,25;3;2,63705558871713;1,80751210605144;1,25;2;3;2;2;1,1911257233895;1,25;3;1,25;2,59533546985841;1,25;1,5;1,25;1,25
1,25;1,25;3,5;0,804858565330505;1,5;1,25;1,5;4,5;4,17978173456145;2,25;3,77212448267831;4,5170663336837;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5885791278391;1,55104209485047;0,5;0,5;1,21421113433978;4;1,25;1,5;4,50526409852564;2,25;1,30277455216403;4,5;1,5;4,5;4,5;0,5;0,5;1,74542893317781;2,25;1,5;2,25;2,25;1,54879254524074;2,25
0,523164454858361;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;3,32147997632692;2;3;1,64058749221293;3,5;4,5;3;4,5;0,75;2,0675384337397;4,5;0,75;3;0,75;3,5;3,36607049608886;2,40988618992729;1,86882528889404;4,5;4;3;3;4;4;3,5;3,5;4;4;4;4;2;2;4;3,5;4;3,5;3;3,5;3,5
4,71955919265747;3,98894133278585;0,5;4;3;1,25;3;2;2;1,25;1,67381751848097;2;1,25;1,5;0,905241721032766;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3;1,25;1,25;0,5;3;0,588203787611892;1,02462057607464;3;2;1,25;1,25;2;3,29337985501316;2;2;1,25;1,25;2,03932380584968;1,25;3;1,0670722362432;1,5;1,25;1,25
1,25;1,25;3,5;1,96413632364205;1,33555356987545;1,25;1,5;4,5;4,8808113517616;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,14490237163608;2,25;1,5;1,25;0,5;0,5;1,5;3,89636830934154;1,25;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,18343206782985;2,25;2,25;2,25;2,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;2,15027436341637;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;0,553489455046826;4,5;0,5;1,71143733789746;0,5;3;3,5;1,73690724372864;2,5;4,5;3,5;3,55415545709159;3;3,5;2,18671756479271;3;2,47173363271716;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3;2,23509942099224;3;3
2,25;2,25;4,5;2,25;1,25;1,25;1,25;4,11421723436295;4,5;1,75;1,75;4,40497482121222;0,5;2;0,5;2,43332733792873;3,5;1,99348099785553;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;1,25;1,7270942787766;4,5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;2,2646137761253;1,25;1,75;2;1,75;1,75
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,27949498467124;2,25;3,66156361166461;4,5;0,5;2,25;0,5;2,25;0,5;1,70490596452956;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;0,968492214087626;1,5;4,5;1,9647572946105;3,23634839057922;4,5;1,5;4,73962711018493;4,5;0,5;0,5;1,5;2,25;1,08495855242245;2,25;2,25;2,25;2,25
0,5;0,5;0,50036451080831;0,5;4;2;4;3;3;4;4;2,09525448460842;2,5;2,25;2,5;3,28540092440574;0,5;2,63732986321548;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2,695729825504;2,5;0,5;4;4,61359776212536;2;4;3;4;4;3;4;3;3;2,5;2,5;1,6498658657074;3,5066211868574;4;4,62499306147219;2,25;4;4
1,25;1,25;0,5;1,25;3,99257791693908;1,25;3;2;2;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,47922853146644;0,5;3,81112755593431;3;0,75;1,25;3;2;1,25;1,25;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
0,99486415600165;2,25;4,47132116950644;2,25;1,25;1,25;1,25;4,05363465289289;4,5;0,682210027790726;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;1,34705209732056;1,75;2;2,25;1,75;0,680930041559474;1,25;0,5;3,5;1,13474089542159;4,5;1,25;1,25;4,5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;1,28516500456499;1,75;1,75
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,85378392732413;2;2,5;2,25;1,75;2,5;0,250352323055267;1,75;4,5;3,5;1,5;2;1,1892055683719;2,5;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,25;1,5;3,5;1,5;2,33420909118569;1,75;3,5;3,5
4;4;0,5;4;3;1,25;3;2;2;1,25;1,25;2;1,25;1,5;1,25;1,25;0,5;0,963122032099926;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3,81652731812397;0,548018798021608;1,25;0,5;3;1,2955502398757;1,25;3;2;1,25;1,91856016866796;2,42153377152119;3;2;2;1,25;1,25;2,61416482925415;1,25;3;2,32123446464539;1,5;1,25;1,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;4,8153299483542;3,18870518877576;3;3;2,5;1,75;3,90172773688181;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,61441461491138;4,5;3,01288651256491;3,5;4,96229499017927;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3,66483248847762;1,75;3;3
3,5;3,5;1,75;3,5;2;1,5;2;3,78895380896933;2,5;4;4;2,5;2,5;3,5;2,5;3,47057804487207;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,74298505100561;0,5;2,38201284938586;3;1,5;2;2,5;4;4;3,51029702020357;2;2,5;2,5;2,5;2,5;2;3,95953702039995;2;4;4,61330528492728;4;4
0,5;0,5;0,75;0,5;4;2;4;3;3;4,73463396063756;3,69410120169357;3;2,5;3,2741133879284;2,5;4;0,5;1,17559640955906;0,5;0,75;2,25;0,5;0,632809503997122;2,25619557767929;0,5;4;4;2;2,5;0,5;3,48100585512864;4,5;2;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;4;1,11952898866475;4,20339594464907;4,69056087159112
4;4;0,5;4;3;1,25;3;0;2;1,25;1,25;2;1,25;1,5;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3;1,25;1,64232148772214;0,5;3;1,25;0,79723137956915;3;2;1,25;1,25;2;3,25748063589329;2;1,94179036884652;1,25;1,25;3,574699322495;1,25;3,79164285668714;1,25;1,5;1,25;1,25
4;4;0,5;3,83383506389048;3,32229440534594;1,25;3,35564919438011;2,24135173356223;2;0;1,25;2;1,25;1,30233282470253;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,43273985196498;3;1,25;1,25;0,5;3;1,25;1,25;3;2;1,64917594550605;1,25;2;3;2,85946532146049;2;0,853372482048987;0,532200795846153;3;1,25;3;1,25;1,5;1,25;1,46954734528882
4;3,61721801786554;0,5;4;3;1,04920542032887;3;2;2;1,25;1,25;2;1,25;1,5;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3;1,94058832989102;1,25;0,5;3;0,700385803682909;1,25;3;2;1,25;1,25;2;3;2;2;1,25;1,1586221173213;3,19455183911815;1,25;3,0333097963749;1,20445968988559;1,5;1,25;1,25
1,5;1,5;0,75;1,5;4;2,5;4;3;3;4,5;4,5;2,09722620718983;3;4;3;4,5;0,5;2,5;0,5;1,25;4,39016548795168;0,5;1,25;4;1,83250524747768;4,5;4;2,5;3;0,5;4;4;2,5;4,9126299665834;3;4,5;4,94313160327409;3;4;3;3;3;3;4;4,5;4,32437720956485;4,5;4;4,02266531997484;4,5
1,19585597989888;1,79675847282482;0,75;1,8798979068547;4;2,5;4;3;3;4,05561182976496;4,5;3;3;4;3;4,5;0,5;2,5;0,5;0,521191174407113;2,23776912689209;0,5;1,25;4;1,5;4,5;4;2,5;3;0,5;4,4572449454373;4;2,5;4;3;4,5;4,5;3;4;3;3;3;3;4,95123752669955;4,5;4;4,5;4;4,5;4,5
3,5;3,5;1,75;3,5;2,33616438477122;1,06851922071936;2;2,5;2,5;4;4;2,5;2,5;3,5;3,57123125603946;4;0,5;1,5;0,5;3,5;4,52300501220068;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3,95961744429526;1,5;2;2,94467680619316;4;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2,60269915759689;4;3,5;4;4
0,5;0,5;1,25;0,5;3,63010750554041;3;3,87726836319886;3;2,14107845031707;3;3;3;2,5;0,985417841926877;2,5;3;4,5;1,2962677442917;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3,85374993032485;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,55604056946749;3;1,75;3;3
4,5;4,5;2,04632548291531;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,95644454376606;3,5;1,5;2;1,25;2,5;1,5;2,56609072050363;2;1,55288195123565;3;3,5;3,5;3;1,5;2,39082223195155;3;1,25;1,25;1,05976034284558;3,5;1,5;3,5;1,75;3,5;3,5
2,25;2,25;4,5;2,25;1,25;1,25;1,25;4,5;4,5;2,19014480625752;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,76365536067805;1,92932766695941;1,25;4,5;1,75;1,75;4,5;0,713844009541834;4,5;4,5;0,5;0,5;1,40475097643433;1,75;1,25;1,75;2;1,75;1,75
3,5;3,5;1,75;3,5;2;1,5;2;2,5;3,3667750052953;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4,02967755451318;2,5;2,91047770339552;2,5;2,5;2,5;2,5;2;4;3,56250143051147;4;3,5;4;4
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;2,37548683694354;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;1,95607499077733;2,25;2,25;2,25
3,5;3,5;1,08486391817446;3,5;2;1,5;2;2,5;2,5;4,211674962757;3,79393549672977;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;4,85702175267833;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4;3,8732467619112;2;2,5;1,73210881265444;2,5;3,92700777339144;2;4;2;4;3,5;1,24596798419952;4
3,32726437939669;3,37530970573425;1,75;3,5;2,4981634577262;2,40514659881592;2,41660862668259;2,5;2,5;4;4;2,5;1,25159976224024;3,18398675563931;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;4,23670884931307;3,5;3,5;4;2,74852312251391;1,91198357004299;2,5;0,5;2;3;1,5;2;2,5;4;3,58288623605989;0;2;2,5;2,5;2,5;2,89722204208374;2;4;2;3,10112798870594;3,5;4;4
0,5;0,5;1,25;0,5;3,5;3;3,5;3;1,27704310430076;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;4,91269063949585;3,75356582307888;2,5;4,5;3,5;3,5;3;3,5;2,04917720195333;3;2,76320529671535;4,08314180374146;3,31562633780559;3;3;2,5;2,5;3,5;2,19279657499529;3,5;3;1,33309928576141;3;3
0,586208873701379;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,81553530311935;3,79653190672236;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,35844754490929;4,28086298437829;2,25;2,25;4,71825801288628;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;1,07744550266184;2,25
1,5;1,02571642632862;0,75;1,5;4,60637002326845;2,5;3,99140422185483;3;3,11957001686096;4,5;4,5;3,87449990020809;3;4;3;4,5;0,5;2,5;0,5;1,25;4;0,5;1,0537541038607;4,18286231587774;1,57280871997253;4,68118400251548;4;2,5;2,10929010813557;0,5;4;4;2,5;4;3,31943276213456;4,5;4,5;3;4;2,41497844197553;2,62276390503289;3;3;4,15779318341883;4,36444123013152;4;4,5;4;4,5;4,5
2,25;1,76288388355769;4,5;2,25;1,25;1,25;1,25;4,11217637039357;4,5;1,6247670003794;1,13234466623158;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;2,35590197535041;2;2,05690647152108;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;1,25;1,25;4,5;1,75;1,79671198492717;4,5;1,25;4,37376078934118;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,09090719888495;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,22200526400563;4;1,25;1,80091493474362;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;3,72158645127042;2,25
3,5;3,5;1,75;3,5;2;1,5;1,46309293828117;2,5;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2,82728653486226;2,5;4;4;2,5;2;2,5;0;2,00618573231911;2,5;2;3,1477499679419;2;4;3,5;4;4,35360808267892
1,5;1,5;0,75;1,5;4;2,5;4,5567479133606;3;3;4,5;4,5;3;3;4;2,52141051763734;4,5;0,5;2,5;0,5;1,25;4;0,5;1,25;3,02265598160338;1,5;4,5;4;2,5;3;0,5;4,08636526068969;3,48972874902642;2,5;4;3;4,5;4,41609878252079;3;4;3;3;3;3;4;4,5;4;4,5;4;4,5;4,34605218393079
2,25;2,25;4,5;2,25;0,570409889365737;1,53304414615642;1,25;4,44390464781034;4,5;1,75;1,75;5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;1,25;1,25;4,5;1,82596425890269;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
4,5;4,25865513331194;1,75;4,5;1,5;2;1,5;2,27504563331604;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,69061766922968;2;2,5;1,94303428914539;0,628027915548546;2,5;3,93188939985441;1,75;4,43080207446162;3,5;1,5;2;1,98642800002658;3,68380806114702;1,5;2;2;1,42358604838307;3;3,5;2,4641357709021;3;1,5;3;3;1,91733127619016;1,25;1,5;3,5;1,28595315026397;3,5;1,75;4,08856319081437;3,5
4,5;4,5;1,52396855178474;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;2,27065075806838;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;2,23931080346895;1,5;2;2;1,5;3;3,23004228772132;3,33719730765428;3;1,5;2,9488664609142;3;1,25;1,25;1,5;2,63918590545654;1,5;3,34822754997212;1,75;3,5;4,54446424476079
2,25;2,25;4,5;2,25;1,25;1,25;1,85711700183205;4,72266477799167;4,5;1,75;1,75;4,31897042799693;0,5;2;0,5;1,75;3,5;1,10741563053216;3,5;1,75;2;3,5;1,75;2;2,25;0,990680936719608;0;1,25;0,5;3,5;1,25;4,5;1,25;1,25;4,5;1,75;1,35746089385704;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,7456493329935;1,25;1,75;2;1,75;1,75
1,68168113342565;3,13777270104632;4,5;2,25;1,25;1,25;1,25;4,5;4,5;1,75;2,16374683380127;4,5;0,5;2,6269748210907;0,5;1,88313786540327;3,5;1,25;3,5;1,75;1,01072235312812;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;2,99277710914612;4,5;1,25;2,01919794082642;4,5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,92119657058325;1,75;2;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;3,04694147177364;3,82182789026845;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;1,35593200119023;3,18948089712741;4,5;3,5;3,70147967417793;3;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,86404978011923;3;1,83483126588856;3;3
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;2,05598637278005;3;3;2,5;1,75;2,5;2,95129497021031;4,5;3;4,5;0,5;1,75;4,17060390215861;0,5;1,75;0,5;3;3,5;3;2,5;4,86261283367063;3,5;3,5;3;3,5;3;3,39848764492128;3;2,76603108540458;3,5;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3
0,75;0,75;0,75;0,75;3,09152792305291;2,83790244107968;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;3,59494911907006;3;2;4,5;4;3;3,80703317365005;4;4,82490562825692;3,5;3,5;4;4;4;4;2;2;4;3,5;4;3,5;3;3,5;3,5
1,25;1,25;0,5;1,25;3;1,25;3;2;2;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;3,42814074895724;3,72106721704875;0,75;1,25;3;1,34330962055517;1,25;1,25;2;3,41128137494031;2;2;0,5;0,5;3;1,25;3;1,04285067903942;1,5;1,25;1,25
3,5;3,5;1,75;3,5;2;1,5;1,79912358932156;2,5;2,5;4;4;2,5;1,70176494014532;3,5;2,26942484279602;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2,56905894985844;3;1,97674506156554;2;2,5;4;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;4;4
3,64319628018103;2,25;5;2,25;1,25;1,25;0,922783564274564;4,5;4,67582987839162;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,24302160145856;4,78019226285638;1,75;1,00683931354752;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;4,04374634476553;0,727001112292987;4,5;1,25;1,12726467714052;4,5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
1,25;1,25;3,5;1,25;1,04734856032177;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;3,5551180662844;0,5;2,25;0,5;1,25;0,5;4,5;2,34871373877335;0,5;4,5;1,64631676673889;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;0,856381759213461;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,93225374488731;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;4,79849742716108;4;2;3;2;3,5;4,21287116371695;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;3;4;4;3,5;3,5;4;4;4;4;2;2;4;3,5;4;3,5;3;3,5;3,5
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3;2,5;2,25;2,5;4;0,5;2;0,5;0;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,91552821589426;2;4;3;4;4;3;4;3,12692141305978;3;2,5;2,5;4;4;4;4;2,25;3,38929813000807;4
0,5;0,5;1,25;0,5;3,5;3;3,21961336499993;2,10621373220636;3;3;3;3;3,31103600017309;1,52036261558533;2,5;3;4,70474466295202;3;4,5;0,5;1,10906806406987;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,61096015973527;3;2,84860746322601;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3
4,5;4,5;1,75;4,5;1,5;2;1,5;2,4941811740837;3;3,5;3,5;3;1,25;1,75;1,25;3,5;3,85138498006919;2,18233969210756;2,5;2,25;1,75;1,78463346268266;2,25;1,75;4,5;3,5;1,5;2;1,25;2,5;1,44846177101135;2;2,3935081602044;1,5;3;3,5;3,5;3;1,3540670072446;3;3;1,25;0,749748892732779;1,5;3,5;1,5;3,5;1,75;3,83024022021808;2,49160017468575
1,25;1,25;2,83420646602018;1,25;1,5;0,826080580626652;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;3,71399464980419;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;3,36792112508226
2,25;2,25;4,5;1,4153801004474;1,25;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2,82391977953907;0,5;1,75;3,5;1,25;3,5;2,28871845211308;2;4,26248094125766;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;0,552799088206514;1,25;4,95392953555748;1,75;1,46345999206577;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
1,5;1,5;0,912684468511811;1,5;4;2,5;4;3;3;4,76155784528775;4,91467270157983;3,4413967865712;3;4;3;4,5;0,5;2,5;0,5;1,25;4;0,5;1,25;4;1,5;4,5;4;2,5;3,12003011960538;0,5;4;4;2,5;4;3;4,5;4,5;3,33019913236154;4,16416664382637;3;3;3,15741728206976;3;4,48459700750401;4,5;4;4,5;4;4,5;4,57940976069281
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,41680711410791;4,5;0,5;1,87282026413494;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3;3;3,66690518318997;3;3,5;3;3;2,5;2,5;3,40565193137417;3;3,5;3;1,75;3;3
1,25;1,06547760919923;3,5;1,25;1,48601567907539;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;3,84312427455705;0,5;0,9695683771137;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,38441119314377;1,5;4,5;2,25;2,25;4,68163152117358;1,5;4,5;4,5;0,5;0,5;1,5;3,5417115853828;1,5;2,25;3,37156305642406;2,25;2,25
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3;4;4;3;3,28185702687216;3;3,36710562806907;2,5;3,03181132349736;4;4;4;4;2,25;4;4
0,5;0,5;1,25;0,5;3,51601209329255;3,43175957092632;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;2,24924596992752;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;4,48066393075542;3,5;2,59225318655011;3;3,07167462216302;3;3,5;3;3;2,5;2,44699515283433;3,5;3;3,5;3;1,75;3;3,6058606643257
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3;2,5;2,25;2,5;4;0,5;1,4545516345904;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3;4;4;3;4;3;2,82075920273585;2,5;2,5;4;4;4;4;3,64966266702379;4;4
4,5;4,5;1,75;4,6219921077704;1,5;2;1,5;3;3;3,5;3,5;3;1,25;2,99595468863656;1,25;3,5;2,5;1,80316280517874;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;0;2,5;1,22672574838005;2;2;1,5;3;3,5;3,5;3;1,90152174369503;3;3;1,25;1,25;1,5;3,5;1,5;3,5;1,75;3,5;2,08387857120665
0,5;0,5;0,75;0,5;4,73487049235723;2;4;3;3;4;4;3;2,5;2,25;3,28868716130438;4;0,5;2;0,5;0,75;2,25;0,5;0,717702801906365;2,25;0,5;4;4;2;2,5;0,5;4;4,00206726603306;2;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;3,17140624866421;2,25;4;4
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;2,48493985900885;3,27917740739844;1,81625915123907;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;1,67611626474006;4,5;3,5;3,5;3;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,36201572418213;3;3,5;3;1,75;3;3
