music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
0,5;0,5;0,5;0,5;2,20831778189555;0,5;3,5;3;0,752506079968301;0,5
2,5;0,713076908240596;2,5;0,75;4;2,5;0,5;2,63554510247686;3,16938010145416;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3,84426968164941;3,25357867602891;1,57961656156909
1,08065766565532;0,75;1,44468027932787;0,75;4;2,84222643535688;4,5;0,5;3,92443147158457;2
0,5;4,99501662747702;0,5;4,5;1,5;0,5;0,5;1,95363586300688;2,25;0,5
1,15198577994108;0,75;2,43593475661983;0,892070391630787;4;1,00704353116781;0,5;1,75;4,74573251686326;3,14452221391002
1,25;0,5;1,25;0,5;3;1,5547762606548;0,5;3;1,25;1,25
2,70887499195937;0,582887572507787;2;0,683484104314579;4;2;4,71383353868212;0,5;3,77329230308533;2
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
2,5;0,5;1,02828467079824;0,5;3,5;3,53483584920635;4,5;1,25;3;2,5
0,5;1,75;0,5;0,761891216627271;1,52083025408016;0,5;2,65435838636679;3,24363474675623;1,75;0,5
2,14102745056152;0,5;2,5;0,5;3,25998445752076;2,5;4,5;1,84316108764296;2,1759162573963;2,5
0,5;4,39735965495806;0,5;4,5;0;0,5;0,5;1,25;2,25;0,5
0,5;1,75;0,5;1,75;1,25;0,5;4,12782823440052;2,80512324781396;1,75;0,5
0,5;0,5;0,5;0;3;0,5;4,47051548653772;3;1,77623796871688;0,5
1,25;0,5;1,25;0,5;3;1,25;0,5;3,12695431202974;1,96481721706913;1,25
1,18441011066754;4,82398738005384;2,5;3,33692359101815;2;2,5;0,5;2;3,95655077647257;1,60773324668768
2,5;0,75;2,5;0,75;4,64965320548492;3,55695568051047;0,5;1,75;4;2,5
1,5634398798288;0,5;2,5;0,5;3,59588293479564;2,5;4,5;1,52057013358947;3;2,5
2,3129747087662;0,75;1,85717330726663;0,899010589066432;4;2;4,92148857699776;0,5;2,9001513644588;2,32366032494402
1,95902137502982;0,5;1,29883077801151;0,5;3,5;2,5;4,5;1,63883995946443;2,47868850663243;2,5
0,5;4,6672828074858;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
0,5;0,5;0,5;0,5;2,36180413903753;0,5;2,84229036739203;2,21220507296371;1,25;0,5
2,69809950268739;0,5;1,15150837467588;0,5;3,5;2,5;4,5;1,25;3,0282702525278;3,07038722237124
2,5;0,5;2,5;0,5;3,5;1,00843097642457;4,5;1,25;3,18344987890844;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,51852930826998;0,558504299055088;3;2,5
2,5;3,80215290691804;2,5;3,5;2;2,5;0,5;2,29500690442277;4;2,05287151786167
0,5;0,5;0,5;0,5;2,79261987693264;0,5;4,61600994906202;3;1,25;0,5
0,5;1,75;0,5;1,75;1,60101342368918;0,5;3,5;2,25;1,75;0,5
2;0,75;1,631422133479;0,75;3,93759127098023;2,02677894431482;4,5;0,5;3,5;2
1,57844276008124;3,5;2,5;3,5;2;2,5;0,5;1,72795585204286;4;3,53307407932965
0,5;0,5;0,5;0,5;3;0,5;4,75713622884692;2,07148638929775;1,25;0,5
2,5;0,5;2,69819019208578;0,5;3,5;2,5;4,5;1,25;1,94935691356659;2,5
2,5;0,75;2,5;0,963971429953338;3,08676597014385;2,5;0,5;2,01990843658331;3,32233649600406;2,55235601661371
0,5;0,5;0,5;0,5;3;0,5;4,20122409714443;3;1,25;0,5
1,25;2,25;1,25;2,16429588392577;1,79605424301515;1,25;2,5;3;3,5;0,772529225690537
3,0465179183737;1,25;3;1,25;3,5237340109999;3;0,5;0,5;4,7008441531569;3,42682540483159
2,5;0,755584552770287;3,56954359615666;0,75;4,54728487019766;1,62689982476966;0,5;0,509103219494737;3,69619136429214;1,47770081808684
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,00881804060602;3;2,5
2,5;0,5;2,5;0,5;3,5;1,66902321468528;4,03307506164213;1,76456544001799;3;2,5
2,17509911776292;0;1,05226478169312;0,855289102464583;4;2,5;0,5;1,75;4;2,5
2,5;0,75;1,06354478935876;0,75;4;1,69897630610456;0,5;2,68524462761602;4;2,5
0,5;0,5;0,5;0,5;3;0,5;4,18322106692159;3;1,82410290572983;0,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
2,5;0,75;3,50872367551025;0,750366350519641;4;2,07277086566797;0,5;1,75;4;2,5
3;0,752032375313357;3;1,25;4;3;0,5;0,5;4,5;3
2,76434294123405;0,75;2;0,75;4;2,53609614332025;4,86264628444922;0,5;2,29783662701856;2,49075850541273
2,5;0,5;2,5;0,5;3,43609311405387;2,5;4,5;1,76492579689479;3;1,75087725033559
2,5673051735234;0,82385327123285;2;0,75;3,11295513720855;2;4,5;0;3,5;2
0,5;2,09565268042295;0,5;2,79276749412192;0,945608651705835;0,5;3,5;2,25;1,75;0,5
1,25;0,5;1,25;0,5;3;1,25;0,5;3,56561088562012;0,897892257383974;0,718087271888781
1,4578886872427;0,5;1,25;0,5;3,11225238401082;0,942684762385993;0,5;3;1,25;0,88796829007937
2,5;0,75;2,5;0,655977807080363;4,60370737109506;2,5;0,5;0,719730493947738;4;3,04837045634555
2,44270143073178;0,75;2,5;0,844996822692918;4;2,1543419268701;0,5;1,98633460117799;3,51295529050424;2,69721156717148
1,21528035039794;0,981332541201884;1,70767764780097;0,625028519716593;4,86477749695293;2,86332807497276;4,5;0,5;3,5;2
2,83833732355309;0,75;1,42826939952945;0,75;4,2589648455656;2;4,48276266804094;0,5;3,5;2,46384531607099
2,5;0,75;2,0186279704881;0,972108306350237;4;2,5;0,5;1,75;3,23323171503527;1,41911237240728
0,5;4,57716786422635;0,5;4,5;1,91012394656899;0,5;0,5;0;2,25;0,5
2,08451113201888;0,5;3,68449633134738;0,5;3,5;1,37858254852639;4,5;1,25;3,23419634217126;2,86212174308585
1,25;0,5;1,12280350696426;0,5;3;1,25;0,5;3;1,38606297969818;1,25
0,5;1,75;0,5;1,75;1,02197218733932;0,5;3,5;2,25;1,75;0,5
1,19567244043372;0,75;1,29475122890191;0,516066716525735;4,55234546659158;1,36568449640911;4,5;0,5;3,82290407401645;2
2,5;3,59454693672925;3,81069071023291;3,5;2;2,5;0,5;2;4;3,59892667904446
2,5;4,84140938792443;2,5;3,5;2;1,42781821099474;0,5;2;4,3631754319012;2,5
1,25;1,07174520197871;1,25;2,25;1,5;1,25;2,5;3,24781609570972;3,5;1,25
1,25;2,25;1,25;2,25;1,72238430693857;1,34184704224665;2,6888041215431;3;3,5;1,78765980377219
2,5;4,98267197002781;2,5;3,5;2,22261570637236;2,55609406743017;0,5;2;4;2,84398454932681
3,31204974339905;2,40318655967712;2,43009659947366;0,632503419244896;4;3;0,5;0,5;4,18455253130968;3
1,12760001706313;0,5;2,5;0;3,84077849324829;2,5;4,39209957951312;1,36391330061663;3;3,69244341072275
0,5;1,75;0,5;1,75;0,565139140498424;0,5;2,55167994953305;2,25;2,56262706292915;0,5
2;0,75;1,12746271962647;0,75;4,67678329147249;2;4,28930349521772;0,5;3,5;2
2;0,914153350710009;2;0,839956035763005;4;2;4,52993718885348;0,5;3,5;0
2;0,988578574028136;2;0,823292355902163;4;2;4,39212482021755;0,5;3,5;2
1,05458866434851;0,5;3,55555666543336;0,5;3,5;2,5;4,5;1,25;2,16801313039289;2,54238014227822
0,5;1,75;0,5;1,75;1,04694993330489;0,5;2,82877662583663;0,635717688657212;1,75;0,5
3,91588233919622;3,5;1,75755179894974;3,5;2;3,04563216680923;0,5;2;4,33800383998919;2,5
1,42390102633457;3,5;1,43071310102507;4,41539349705698;2;1,15539684572974;0,5;2,55899282617448;4;2,5
2,27541212005327;0,5;3,62035290646383;0,5;4,79278039932251;1,59866406936136;4,10894623264156;1,25;3;2,5
1,43020819240725;2,25;1,25;3,39318313910308;1,1966214520841;1,25;2,5;3;3,5;1,51863549534168
1,16552180804569;2,25;1,77225726599445;0,920650941981306;1,11447299509983;1,25;2,54301477947413;3;3,5;1,65905990668529
1,6677310707363;2,25;1,93222576097223;2,25;1,5;1,25;2,5;3;4,28977135908314;1,25
3,66458021414679;0,569457171517171;3,53637370492163;0,75;4,91507482617864;2,5;0,5;1,75;4;2,5
1,25;2,25;1,85213052241697;2,25;1,5;1,50176893035032;3,25324342039099;2,92187500787986;4,15567351186447;1,54450838525989
2,20369028542363;0,75;3,9550205156929;0,75;4,21619240437457;2,38155949552616;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,30169418421653;2,5;4,5;1,25028537970515;3;3,93340607263772
2,5;0,75;2,5;0,500208836048939;4,05381593436646;2,5;0,5;2,32918818287048;4;3,52042641049271
1,92288600975782;0,5;2,86877395811899;0,5;3,5;2,5;4,65160279239137;1,25;3;2,97856300230071
0,5;4,73303368675198;0,5;4,5;1,79854560261525;0,5;0,5;1,25;0,878383852484815;0,5
3;1,11673601000418;3;1,15319263895657;4;3,87840631132871;0,5;0,5;4,5;3
1,25;0,5;0,949131733248537;0,5;3;1,25;0,5;3;1,25;1,25
2,5;0,919071699920609;1,6130766680525;0,75;4;2,5;0,5;1,26598940220009;3,42244404294642;3,68815926075362
2,5;3,5;2,5;4,94531280498268;2,65898528306698;2,5;0,5;2;4,79264407502145;2,5
3,6560836912394;0,966182437942448;2,5;0,898210272145555;3,12001932511107;2,5;0,5;1,75;4;2,5
0;2,25;1,25;0,903299061536463;1,5;1,25;3,53799359851423;3;3,5;1,25
2,5;0,5;1,54302508269578;0,5;3,5;2,5;4,47471619372941;1,25;3;2,5
1,21634963397698;3,24672383034915;0,526593924279601;2,78766065243988;1,77685594558716;1,25;2,5;3;4,99822065187535;1,25
3,1281907656827;3,5;2,5;3,5;2;1,52814668488137;0,5;2;4;2,5
2,5;0,5;2,99157488857935;0,5;3,05680162089728;2,5;4,5;1,25;3,82390642530467;2,5
1,25;0,5;1,25;0,5;2,65261022963217;1,25;0,5;2,06313752758463;2,97811937332153;1,25
2,96912011782132;0,5;3,04423055753309;0,5;3,5;2,5;4,5;1,92334203884161;3;2,5
2,5;0,5;2,5;0,5;3,69715298465321;1,27059507708559;4,5;1,25;2,55117417618221;2,5
0,640712637054135;2,21733681332196;1,25;2,25;1,5;1,25;2,39547999407886;3;3,5;1,25
1,65633741354399;2,25;1,25;2,43330449351729;1,5;1,25;2,5;3;3,5;1,25
3;1,25;3,09193966495429;1,25;4,75057480472632;3;0,5;0,5;4,5;3
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
0,5;4,5;0,5;4,0266707246316;1,5;0,5;0,5;1,25;2,25;0,5
1,25;2,25;1,25;2,25;1,98092421795285;1,25;2,5;3;3,5;1,25
2,5;0,704000364385545;1,77730882167816;0,673829674568879;3,87201328802482;1,47542177023153;0,5;0;4;3,55482972392572
1,25;0,5;0,992695478486221;0,5;3;1,25;0,5;3;1,25;1,70241738027074
0,5;4,44421044850918;0,5;4,5;2,93859386444092;0,5;0,5;1,25;2,25671462633494;0,5
2,5;3,5;2,5;3,5;1,48989927046462;2,5;0,5;2;4,76348640106781;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3,92233792036881;1,25;0,5
1,66406826496314;0,5;1,25;0,5;3;1,25;0,5;2,06500183887081;0,791076325248497;1,98165049822147
2,5;0,599425419512869;2,5;0,75;3,91697402434283;2,72233384927843;0,5;1,75;3,68921358077285;2,5
2;0,75;2;0,75;4;2;4,5;0,5;3,5;1,0087418099906
0,5;1,75;0,5;2,00861205603397;1,28741467035721;0,5;3,5;2,25;1,75;0,5
1,25;2,25;0,827203336557002;2,25;1,3307855182005;1,25;1,67584244891808;3;3,69521388862991;1,25
1,25;2,25;1,25;2,25;1,06029612015015;1,25;1,04271101860456;2,76123482769413;3,03177051107947;1,12372613098646
1,25;0,5;0,824296208948035;0,5;3;1,68897559875109;0,5;3;1,25;1,25
2;0,524064045643464;2;0,627819469258105;3,36799989005923;2,24507643340392;4,5;0,5;3,5;2,68819729503626
0,5;4,5;0,5;4,58796701467967;1,14825742046733;0,5;0,5;1,25;1,90728764580902;0,5
2,5;0,688863370655507;2,5;0,856574197465821;3,57474079941155;1,35977064928029;0,5;2,59275215146726;4;3,60032117348179
2,47131740975721;1,25;2,24982955784063;1,25;4,14525257197453;2,35437540726474;0,5;0,5;4,5;2,3715512502806
1,76744012290958;3,5;2,5;3,5;2,06979668749021;2,5;0,5;2;3,42724974473345;3,17472842623234
1,25;2,25;1,408727979245;2,25;1,75610586896357;1,25;2,96474064884928;3,53981207382856;3,5;1,25
1,11318382672648;0,75081903289576;3,70054850014883;0,75;4;2,5;0,5;0,639179356693839;3,09809725736179;2,5
2,5;0,5;3,91131059914423;0,5;3,10037822094764;3,78119455407429;4,5;1,23827061370866;3;2,5
1,25;0,603275490972807;1,25;3,14126858634002;1,06419802273819;1,25;3,59141489006179;2,45523495900223;3,5;1,25
3,78460348387463;0,75;2,5;0,75;4,1639649929311;1,80622947113879;0,5;1,31155116707624;4;3,03034889652876
0,5;0,5;0,5;0,5;3;0,5;2,54034655892306;3;1,66028048361665;0,5
2,5;0,5;2,5;0,5;3,5;1,62300843821047;4,49176089162555;1,25;3;2,5
2,92973566145158;0,5;2,55946858951797;0,5;3,5;1,75582198787286;4,5;1,25;3,68028719522072;3,74943762260929
1,62259574379893;1,76548070938582;1,25;2,17446596882048;1,95597359489462;1,25;2,5;3;3,5;1,25
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,5;0,802809429495972;2,5;0,611882217979004;3,91991410726677;2,5;0,5;1,75;4;3,22945305762321
0,5;1,75;0,5;1,75;0,80394806191509;0,5;3,78437514872494;2,25;2,21222872878994;0,5
1,01846999280083;0,5;1,25;0,5;2,34058460422819;1,25;0,5;3;1,25;1,9367583142299
1,25868238637162;0,5;1,25;0,5;2,43199583163112;1,25;0,5;3;1,25;0,992029187731458
2,5;0,5;2,67007403665691;0,5;1,69731426239014;2,5;4,5;1,80244610961641;2,57371211264921;3,86231815156635
0,5;4,57727665201634;0,5;4,43828221011827;1,5;0,5;0,5;1,25;3,17844838261532;0,5
2,5;4,44853581043358;3,03141273187074;3,19686889424774;2;2,5;0,5;2;4;2,5
2,5;0,5;1,91519848160222;0,5;3,5;2,5;4,5;1,25;3;2,5
2,30661801682162;0,5;3,59397114002796;0,5;3,5;3,05873726264515;4,54379202450802;0,808181038968349;3;1,19590796539369
2;0,75;2,53247565661207;0,60715020825488;4;1,30536447945301;4,5255962580096;0,5;3,5;2
1,25;3,55447144063864;1,25;0,919107820568191;1,27040711942613;1,25;3,29608940719445;3;3,5;0,81836177400237
0,5;4,52253412433087;0;4,27308144991895;1,5;0,5;0,5;1,25;2,25;0,5
2;0,75;2;0,574823410052258;4;2;4,2610358364233;0,5;3,5;1,39320790413451
1,72507086779227;2,25;1,25;2,25;1,52777423687641;1,25;2,49180660792245;2,57369624384385;3,5;1,25
2,5;0,5;3,78011850769637;0,5;3,67624300936062;3,62714314210561;4,60362833999266;1,25;3;2,36960117675811
1,25;2,25;1,25;2,25;1,33301260384406;1,25;2,5;2,69026831290231;3,81953926236347;1,25
2;0,512280373839792;1,77599643300101;0,75;4;2;4,5;0,5;3,5;1,71922305539214
1,25;2,25;1,25;2,25;1,65313179216028;1,25;2,5;1,50006031990051;4,7121636274793;1,23665781330162
2,59801353122947;3,5;2,5;3,5;2;2,5;0,5;2,29413071614417;4;2,5
3,02124013147375;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
2,5;0,5;2,14561763691977;0,5;3,29450617697765;2,5;4,5;1,25;3,16076427565923;2,3852953838116
3;1,25;3;1,25;4;2,89164591994679;0,5;0,5;4,22951685973886;3
2,5;0,75;2,5;0,651729998249435;4;2,5;0,5;1,75;4;3,38285904488659
3,30389857292175;0,5;1,90974128009274;0,5;3,5;2,5;4,5;1,25;3;2,5
1,25;2,25;1,25;0,685329646424078;1,36755639750862;1,25;2,5;3;3,5;1,82961338191741
1,25;2,25;1,25;1,58206435273498;1,5;1,25;2,5;2,35158820280414;3,5;1,25
2,5;3,5;3,06340492240312;3,5;2,90672472860046;2,5;0,5;2;4;2,5
0,5;0,5;0,5;0,5;3,44593610029944;0,5;3,5;3;1,25;0,5
0,67607267977487;0,5;1,25;0,5;2,24258390452833;1,25;0,5;3,57230611684374;1,25;1,78813488585322
1,24147841485286;1,64452934265137;1,25;2,25;1,5;1,25;2,5;3;2,77904789931097;1,77625579073851
3,97372172771661;0,5;2,5;0,5;3,71907428080173;2,5;4,5;0,782765433556757;3;2,5
0,5;1,08443422456478;0,5;1,95578365840753;1,25;0,5;3,71232701079563;3,51617480908342;2,2162259291933;0
2,5;0,5;1,09189555286052;0,5;3,55546630991412;2,5;4,18654974232733;1,25;3;2,5
1,39125619288127;0,5;2,5;0,5;3,32674605787115;3,59388028438849;4,31709845006331;0,816749322841293;3;2,5
2;0,75;0;0,837607244419682;4;2;4,5;0,5;3,45209813790959;2
2,70688071693614;0,896101313129115;2,92013904308907;0,75;4,32704918334589;2,54758949370477;0,5;1,75;4;2,5
1,75757369993142;0,5;1,25;0,5;3,454267005182;1,25;0,5;3,94793237370808;1,02169186785896;1,25
0,5;4,60260470518964;0,5;4,5;1,5;0,5;0,5;1,25;0,683239784177039;0,5
2,5;3,5;2,5;3,5;2;3,78937249620882;0,5;2;4,85278040163814;2,5
0,5;1,56140129783256;0,5;2,06721409483217;1,25;0,5;3,5;3,62825543322985;1,61160455672611;0,5
2,5;0,83246199243351;2,5;0,75;4;2,2302745167307;0,5;1,75;4;2,5
2,15125125793333;0,5;2,5;0,5;3,5;2,5;4,5;1,08850468024076;2,54616625911843;2,5
3,61349370591971;0,5;2,5;0,5;3,5;1,28570936680106;4,5;1,19270044271494;3;2,99101844895213
2,09519156678356;0,755831147197555;2,5;0,75;3,15091369587505;1,62887337739993;0,5;1,75;4;3,54892692926756
1,20774708418536;3,37404100195227;1,25;0;1,16746126495649;1,25;3,77248190239653;2,17644667819908;3,5;1,06337580646545
3,73940555832321;1,923036420682;3;1,25;4;2,68706941604614;0,5;0,5;4,5;2,51451249537734
3;1,25;3;0,608439957307856;4;3;0,5;0,5;4,5;3
0,5;0,5;0,5;0,5;3;0,5;3,5;3,46333352078839;0,62047919776313;0,5
2,47230696678162;2,25;1,25;2,25;1,77647082962863;1,25;2,5;3;3,5;0,795576230993297
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;4,01866960525513;0,5
2,5;0,924636989098339;2,5;0,75;4,13126141537505;2,5;0,5;2,0338837013272;4;1,15183108353607
1,79737480906647;0,75;2,5;0,694724574542942;3,74696672463183;2,5;0,5;1,75;4;2,5
2,5;0,75;2,5;0,75;4;2,5;0,5;1,75;4;2,5
3,00702843023791;0,5;2,23008007334083;0,5;3,74555072083396;2,5;4,5;1,25;3,52656757809528;2,5
2;0,75;2;0,993579502447312;4;1,49185344692872;4,5;0,5;3,5;2,99595533404311
2,5;3,5;1,0968048838418;3,5;2,23637647053058;1,53236048553715;0,5;2;3,80420204475718;2,26750151592656
2,40160380974487;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
3;1,25;2,13736633962829;1,06568000491973;4,44671316884771;2,0313960965869;0,5;0,5;4,5;3,96127506157443
3,26597513736504;3,53979293794362;2,5;2,00876003178244;0,079461582005024;2,5;0,5;1,14791211213354;3,35510651318129;3,61982607841492
2,5;0,5;2,51363267168106;0,5;3,32592106020354;2,5;4,2152309609648;1,27667195036852;2,10688389097661;2,5
3;0,992332352088919;3;1,25;4;3,90614366713266;0,5;0,5;4,42338495395304;3
0,5;4,5;0,5;4,46497629371703;1,5;0,5;0,5;1,25;3,79007745990068;0,5
2,5;3,5;2,5;3,5;1,98685841960221;3,4502507198836;0,5;2,42796231407112;4;3,3049497186695
0,108080670237541;0,5;0,982165251617397;0,5;3;1,25;0,5;3,25298559910291;1,25;1,25
2,5;3,5;2,5;5;2,31431278368193;2,5;0,5;2,15054159106246;4;2,3607376843508
1,5765022391344;0,5;2,5;0,5;3,5;2,5;4,5;1,03965240951611;2,41857197434575;2,5
1,25;0,995533775070465;1,25;2,25;1,17222226605388;0,576833006030336;2,4195996985862;3;3,5;1,25
2,34509919879264;0,75;2,5;0,549854356353103;4;3,50450245267921;0,5;2,38586689852451;4;3,94681384737921
1,54094215926758;2,25;1,20108621763116;1,6270656532734;1,37573419575381;1,25;2,5;3;3,5;0,757071490286417
1,25;0,805891055989028;1,25;1,13253291516217;1,5;1,25;2,39599278215132;3,64290449844809;3,5;1,25
0,5;4,51281539281496;0,5;4,23976027371351;1,5;0,5;0,5;1,25;3,29809927837835;0,5
2,54716881017534;0,621987066754134;2,5;0,508798069557547;4,86262581956695;2,57692613246708;0,5;1,75;4;3,31906713047953
1,04666223518861;0,75;2,99762197211274;0,75;4;1,04090988591356;0,5;1,75;3,24568574793902;2,5
3;1,25;3;1,25;4;3;0,5;0,5;4,63377842290037;3,58514753057861
1,50916090351956;2,25;1,25;2,25;1,7073175305069;1,25;2,5;3,46720807508901;3,20610278575034;1,32027956229648
1,25;2,59129266840932;1,25;2,25;1,5;1,25;2,6761129743774;3;3,91131979874862;1,9676707933972
1,25;3,34969871833441;1,25;2,25;1,5;0,686797895555756;1,68534625306974;3;3,55376645762183;1,57947620240947
2,5;0,5;2,5;0,5;3,5;3,81614492778487;4,5;1,25;3,2612006791221;2,5
2,5;0,75;2,5;0,75;4;2,5;0,5;0,635613448282524;4,7234286599436;2,5
2,5;0,75;1,88935400912974;0,75;4,51443169615903;2,5;0,5;2,75820397015577;4;2,5
2,5;0,5;2,5;0,5;3,58448223657183;3,85447929513384;4,86225537437119;1,25;3;2,5
1,02029994829572;3,97384608628873;1,12607636867374;3,5;2;2,5;0,5;2,34674696314463;4;2,5
0,5;0,5;0,5;0,5;2,75254781206723;0,5;3,64323147788794;3;1,25;0,5
1,86508204176327;0,75;3,40617659008418;0,75;4;2,5;0,5;1,75;4;2,5
2,5;2,93060386503609;2,5;3,5;2,52359863814134;2,5;0,5;2;4,66916367209943;1,04584250601281
3,41388192838704;3,5;2,5;3,81751990123536;2;2,5;0,5;2;4;1,90485884803574
0,5;1,75;1,5;1,75;1,25;0,5;2,6453100534367;2,25;1,75;0,5
0,5;4,54781242485522;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
3,51552260178864;0,75;2,5;0,75;4;2,5;0,5;1,75;4,34856161631111;2,5
2,5;0,79026012368978;2,5;0,843616379119277;4,38221278664759;2,11558589391205;0,5;2,68981919912147;3,12619889440304;2,5
0,5;4,5;0,5;4,1729636207097;1,5;0,5;0,5;1,25;2,25;0,5
2,5;0,5;2,37638668780047;0,5;3,5;2,5;4,5;1,25;3;2,5
1,25;0,5;1,37620820378708;0,5;3;0,819087506420485;0,5;2,44301176836854;1,95894993164528;1,25
0,5;4,5;0,5;4,54012115464551;1,47116035384646;0,5;0,5;1,25;2,25;0,5
2,57536039388523;0,75;2,96550941838208;0,75;4;2;4,5;0,5;3,5;2
2,5;0,75;2,5;0,766078689725175;4;2,5;0,5;1,75;3,92253221521272;2,5
2,5;0,5;2,5;0,5;3,5;3,22161149978638;4,16941205839133;1,25;3;2,5
0,5;4,27335758613113;0,5;4,5;1,23492209950226;0,5;0,5;1,25;3,22201136207302;0,5
2,5;3,5;3,23813737148332;3,5;2;2,5;0,5;2;4;2,5
0,5;4,70586735927773;0,5;4,80673392899648;1,5;0,5;0,5;0,732834222602115;2,25;0,5
2,5;0,5;1,8836559717933;0;3,39147758408984;2,5;4,53541019770103;1,42706007809707;3;2,86036395321617
2,5;0,5;2,5;0,5;3,87757947290204;1,94600003256742;4,31738608717797;1,51160261268336;3;2,24576903471992
0,5;0,5;0,5;0,5;3,75083270564248;0,5;3,5;3;1,25;0,5
1,17464077876631;2,95645478435627;1,25;3,54600691795349;1,35216190728925;1,25;3,88169708097433;3,05198192831687;3,5;1,25
1,53117951565943;0,5;0,73682764486262;0,5;3,98584726731565;1,25;0,5;3;1,25;1,34529873092906
0,5;1,75;0,5;1,75;0,759147191773703;0,5;3,5;0,550369247817606;0,896982314017127;0,5
3,0889750523907;0,75;2,5;0,507672485200536;4;3,21833030563701;0,5;0,631665465948947;4;2,5
1,25;1,25933960441469;1,25;2,47733466093304;1,5;1,25;1,31049500513379;3,788289284235;4,62551890808415;1,25
0,5;4,69859817703189;0,5;4,5;1,5;0,5;0,5;1,00278400280642;2,12791694590259;0,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;2,47139686833667;2,5
3,949951171875;1,25;3;1,25;4;3;0,5;0,5;4,5;3,29667590805175
0,539255447703998;2,33374028575315;1,97631190413437;2,25;1,5;1,25;1,23633013071321;1,30090475082397;3,5;1,25
0,624919589899909;1,86148423369112;1,25;0,923364273469599;1,5;1,25;2,5;3,88588743744692;3,5;1,81702389745834
1,86235085588989;0,5;3,57350655718404;0,5;3,5;2,5;4,5;1,25;3;2,5
2,5;0,5;2,5;0;3,57222580563846;2,86296705103618;4,5;1,25;2,96281925074887;2,91123924307117
2,55061031903634;0,75;2,5;0,552289785608784;3,98838327498566;2,5;0,5;1,75;3,31717214189338;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
2,5;1,5;3,70918082246053;0,5;3,5;2,5;4,5;1,25;2,69327012016125;1,96847066328324
2,5;3,5;3,64015460509814;3,06815754578829;2,1482664063332;2,5;0,5;2;4,93120222814903;2,5
2,5;4,22662660303834;1,23020135016656;4,59258527196599;2;2,5;0,5;2,61275429074315;4,11477003577853;3,57988015915262
3,83295099429458;0,5;2,5;0,5;3,5;3,00439196266438;4,5;1,37877795630078;3;1,27202248573303
0,5;1,52054024046312;0,5;2,66381674267529;1,25;0,5;3,5;1,62678663065973;1,75;0,5
3;1,25;3,14747405943809;1,25;3,45979813787145;3,75719874434043;0,5;0,5;4,3398367717582;2,99168084328607
2,5;0,5;2,5;0,5;3,60134203340921;2,55264618552879;4,5;1,25;3;2,5
1,25;1,464701284638;1,25;2,25;1,86423331120249;1,25;2,5;3;4,1867082389941;1,25
0,5;1,75;0,5;1,75;1,25;0,5;3,5;0,761823834740475;1,75;0,5
2,5;0,75;1,61951391101792;0,75;3,83629581743679;1,57640061554331;0,5;1,75;4,91939710542532;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,1813622034068;1,42424435723771;3,59264564681456;2,5
1,18937393286702;2,25;1,25;3,93799559117202;1,5;0,74630879412699;2,5;3;3,5;1,25
2,5;3,5;2,5;3,5;1,07458890139805;2,5;0,5;2;4;3,35798568015824
0,5;4,5;0,5;4,66893019558346;1,5;0,5;0,5;1,79332635588633;2,25;0,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,13463190809574;0,5;3,17179017941085;0,5;3,20207481794156;2,5;4,5;1,90432921769299;3;3,07641881754455
0,5;1,75;0,5;0,555098866603849;1,69681852529609;0,5;3,5;3,92702369784332;1,58968144449856;0,5
3,66983959994737;1,25;2,56049201197945;1,25;4;3;0,5;0,5;4,82372047837066;3
3,81537468815938;3,5;1,66105463991922;3,5;1,40152597725462;2,5;0,5;2;4;2,21388322730264
2,5;0,876988732897206;2,5;0,75;3,11289745574486;2,5;0;2,88178391702556;4;2,5
2,5;0,5;1,34372485491621;0,5;3,01830566163096;2,5;4,5;1,25;3;3,6958778941519
3,86880746850223;0,5;1,13500901457621;0,5;3,5;2,5;4,2721963200123;1,66118514172788;3;2,5
0,993044587547446;1,06903254849326;1,25;0,639557659626007;1,5;1,25;2,5;3;2,66706542841488;1,25
