girl_toy;music_rap;movies;makup_beauty;boy_toy;hightec;music_rap;sport_stuff;sport_stuff;gardening;music_rock;both_toy;girl_toy;sport_stuff;hightec;hightec;sport_stuff;music_pop;boy_toy;books;music_pop;hightec;girl_toy;music_rap;music_rock;girl_toy;sport_stuff;music_rap;sport_stuff;music_rap
0,739218638622769;0;3,44683489131128;0,5;1,07872366955444;0;0;3,43573544567252;4,54314839166736;0;3,44538196383295;0;0,700441090250593;3,06788229942322;4,26981128206002;4,88039102539438;3,587199935963;0;1,80665882621271;2,48161387443542;3,29697779812709;4,97014665276285;0,500960742589534;0;4,92554850220939;0;0;2,44479272349029;3,35747456550598;2,76754778985286
0;2,66412862281507;2,73200127120689;4,0628555580335;0;0;0;3,83150157091743;2,47426199913025;0,5;3,03222869803767;0,843974662173528;1,5;3,37026084790484;2,74648286716383;2,93989158651786;0;3,07536882072471;0,5;0;2,50978268334166;0;0,5;3,7072950837702;3,26351201639674;0,5;0;0;3,17155352382527;1,65898749821772
0,5;0;1,64688083117217;2,07574677467346;0;3,04597651634644;1,40046102572254;0;3,20643377686219;0,5;0;1,61692698584726;0;0;3,09595219469441;1,45226776599884;3,57172299575606;2,72212368702615;0,5;2,29782832101818;0;3,77141407587166;0;3,82668273841342;0;0,5;3,62024976481695;2,20850199889788;3,78702590418375;2,30000996650197
0,5;2,68064364124119;1,46521464687084;0;0,5;2,98699734964734;1,28240642896034;3,82980066529932;3,83267960643055;0;0;0;0;0;0;2,61609512130548;0;2,92442235067693;0,5;3,79779036100851;2,0779329529395;0;0,5;0;3,02710693517099;0;3,01542174118358;2,09766713953468;3,00367761822589;1,74180445668372
3,53355862364804;1,34120604411755;2,02117598430308;0,5;3,45605902720991;0;1,85229945874414;0;1,52110517608053;4,97234876219758;3,21668471173229;1,65967370972953;3,79296464975596;2,19827785957524;1,434610247612;4,21551366393245;0;0;4,12290477752686;3,71353146606755;0;3,47847752015967;3,31128868940812;0;3,90878198105319;3,56306277660796;0;1,06363551740704;1,64898008883418;1,90321647650712
1,5;0;1,34148418903351;4,3522455158421;0,5;0;1,57814485047858;0;0;0,5;0;1,66391085910793;0,5;3,41529784464058;3,08276704562957;0;3,56498920571291;3,56247369133051;0,5;4,40333870584301;2,22904719516125;2,46628642082214;0;2,71389764068364;3,11389430105402;0;3,75937426451565;2,37554752518216;3,71693745056025;0
0,5;2,48642269032375;3,30213059685292;0;0,5;3,43733855729799;1,99824869632721;3,06892744361839;4,00868443167241;0,753473897582606;0;1,00463693705603;0,5;0;0;3,91522124917955;3,83770047446606;0;0;0;1,37565280793964;4,43562619734352;0,5;1,2857309674312;4,32486592620838;0,5;3,24877149250767;1,88734956685796;0;1,98783473809615
0,5;1,17655718326569;1,00691175460815;4,42399179396405;0;3,67594388950427;0;3,93830579609531;2,59314846992493;0;3,64165743144306;0,684111327949963;0,5;3,84232869550694;3,96150642445381;0;3,94325229290093;0;0;2,7701949038404;2,08351801200002;0;0,5;4,19621412604871;3,72265906712164;0,5;3,49308371543884;2,32295310558889;3,92764253165929;3,59958484144862
0;0;0;0;4,7615682146333;1,87239146232605;1,46227843056539;0;0;3,36082431783938;1,57399916582461;3,67077391206789;4,60883129602709;0;0;3,58962865108141;1,67074411859305;0,861489311727457;4,79618868222283;3,96248478626948;0,64939859167179;0;4,62728248612363;0;0;0;1,80077821891791;2,65765912162962;1,31944435058136;0
4,44301795959473;0,925869482069215;2,22647733298432;3,40732472967698;2,32907524161463;1,72370671887123;0;1,99012450244749;0;0,89957153047415;0;1,12041318585184;3,42199360738601;0;0,858760348921064;1,35842374519372;1,10943010920167;1,5;2,79759712135307;4,69283658391462;0;1,03575626832235;0;1,81241172380392;0;3,33249788513989;1,49255536426443;0;0,951280143554919;1,1737242937088
4,31661032341263;2,96978458760762;0;3,49382302094895;4,81364046633879;2,32507945379479;1,76942397969282;1,51927269972827;1,28362086149101;0;2,45126814835298;3,16188703997149;4,89261766052461;1,39012104896369;3,02019366110684;3,24967784306485;0;0;4,84020785188312;3,23364122455644;0;4,79264993909404;4,58801431981289;0;1,19992040665817;0;0;0;0;2,01851558685303
0;1,99270163988355;1,13356464152856;0,5;0,5;0;1,24712982226495;4,19648028872743;4,48105907440186;0;4,70954540730899;1,65825171869167;0;4,86343195655543;0;0;4,01807435276828;0;0,5;3,63313604315423;1,35453462524085;3,7301463609236;0,5;1,00760857574996;4,7042936141157;0,5;3,51681987592802;2,75372788764244;4,9122001854294;1,01485201158321
3,99420076422123;1,83257228314531;0;0,5;3,15977317195375;4,5503412408523;1,30960889826976;0;0;0;3,43891155600497;0;3,70729886447419;3,713947057724;0;3,47933149337769;1,73304735158246;2,75655830407355;3,62427725113196;1,36387075221346;0;3,36589286307147;0;1,43604268060813;3,18251603710582;3,3270779775116;0;1,20302906595312;1,07100965737878;0
1,70418683379152;2,10963678359985;0;0;1,43530997747337;0;0,620568757001575;0;1,13376679184556;0;0;1,02837899142335;1,99624614137981;1,45545197113205;3,46164262712078;1,10262335306156;1,02961817431712;0,5;1,55530698879403;0;0;0;1,1213776455826;0;3,80246308017637;1,13648925076075;1,9572121533366;1,39826505277225;0;0,64977527649597
0;2,09601974724607;0,148374080657959;4,31043332643361;0,5;2,70780740897535;0;3,40521240392943;3,52363866964525;0,5;3,63765615813325;0,513672766514901;0,5;3,07389653477534;3,41229673354528;0;3,98790400521266;1,79430712889615;0,5;2,89699656977178;3,24634174315554;0;0,5;0;0;0,5;3,54692873058232;0;3,1127149640176;4,64220317063956
4,28734017595991;2,0978415930168;2,94491672515869;3,85604808007183;4,10773022384743;4,26212677790882;0;1,71784031238306;1,36218604648588;3,11255953419607;2,75421204592763;2,90371417575689;4,97563419629616;1,56368820442059;3,71112954975624;0;0;0,624245832266401;4,60103879151914;2,36978620401108;0,555571418747106;2,30617310307276;4,52856070340078;2,93433805365783;2,7764981471824;4,52577222628788;1,7504598213129;0;0;1,39110764693055
0;1,70024120747123;3,97305409422752;0,5;0;0;1,35019568416765;1,70988109461492;0;2,5837444437592;0;0;3,41881692754981;0,890268087387085;0;3,70647490429993;2,95006201507061;1,35526061058044;3,60638181986584;0;2,20079241143576;0;3,49870241316906;0;0;3,67849012356181;0;0;0;1,04074995873531
1,67445484813045;0;2,61904163757294;0,5;1,33887545710377;0;0,789161829412524;1,0274486360268;0;4,03666344007322;0;0;0;0;1,27797062358724;2,18165069966654;1,19019341710498;0,5;1,24013072705834;0;0;2,18843883145062;0;0,552620150639033;3,5886009841173;1,04584822526474;0;1,0654075350917;1,0785218570747;0,618168014389541
0,930244176383244;0;4,06116758150103;0,5;1,73106587525972;4,5136397031665;2,82141755559548;0;3,28869038368049;0;3,31196200489624;0;0,835511927649151;3,30836032345349;4,98748705302714;4,33335370166849;3,71220885157222;0;1,91885198695532;0;3,7826492729516;0;0,640414881352528;0;0;0,609261323748744;4,02272177814633;0;0;0
1,91441275873893;1,72760149148647;1,59265405456193;0,5;0;1,93090635697865;0;1,03309001635438;1,95471178179361;4,52733814554631;4,83870470236927;1,91518258229605;1,34196627342234;1,39080895129163;2,64148365526529;2,16141117907195;1,21171377236569;0,5;1,53731824692214;4,70353531451129;0;2,12416190380424;1,50310208392474;0,562625636841462;4,44914291680285;0;1,13236525893787;0;1,27901737265243;0
3,85835009806713;0;4,88264694757883;0,5;3,80520544145499;4,76061885140865;0;0;1,8548269145446;3,83136404903203;3,41676447327098;2,06464348410472;3,14842188504917;0;0;0;2,57968173529007;1,25842149847114;3,00112435454555;1,90793049144928;0;3,89257197309871;3,71572436146239;0;0;3,75601951720008;2,67920630689673;1,39605696704055;1,20011055469513;1,36234479833503
3,98220257599941;1,77750654508244;3,49184262216643;0,5;0;5;0;0;0;2,73961203812603;0;0;0;1,392106024731;0;3,74890280736094;2,27713017318264;3,60355070959942;0;0;1,2500017733546;3,96830134045719;3,55752863760922;1,88972126361435;2,99470430845148;3,14005500643517;1,80071539655361;1,10704561188214;0;0
3,31763083688804;0;2,54409174413611;0,5;0;3,21413364085096;1,75541774032424;1,55943158388111;0;3,47336309751187;3,04254473608106;2,29376864433289;3,28867771443384;0,479795604944229;0;4,35668657597;0,158206105232239;0;3,76690348552861;3,80549456728878;2,21144319242399;4,74543473671443;0;1,22088516653557;3,5529395693694;3,50024837930698;2,62027229723533;1,36634409491268;1,30354533544907;1,17998681225813
0;2,42508239924213;2,48880225512609;4,41338799633709;0,5;1,49945557117462;0;0;3,31340511111235;0,5;3,46918395695704;1,12173774099058;0,5;0;2,37834910134708;0;3,29724433566315;3,21271577580493;0;3,2660589359077;0;0;0,5;4,73482656478882;0;0,5;0;4,10020972932699;0;2,1542260037522
0;1,84142822904579;1,84063416828431;0,5;0,5;4,84714654546564;2,77873878450074;3,86315246339103;3,61580401967084;0,993171215057373;0;0;0;3,9335571271058;4,40863925656706;0;3,58212645751523;1,42643908477688;0;3,38757809595558;0;4,92239578344039;0;0;4,84020329119647;0,5;4,24942197988249;1,59931110991133;3,64162782795803;0
0;0;4,76846857544429;0,5;1,10968746250015;4,40558689106516;0;4,18301504719211;0;1,34510352129354;4,17343089504793;0;0,697066746511062;4,18344030956898;4,32915589321831;4,15562509007548;4,69582476173333;2,58207704619601;1,15011427185969;2,52911686176859;2,42048979383916;0;0,802904951294374;2,08527755555011;0;0,868423248114261;4,95364205909597;0;3,70568088381816;2,68854097029592
0,5;0;2,89753761254136;0;0,5;3,67656104018752;1,08444179598449;0;0;0,602861348354659;4,56976419248141;0;0,5;4,04340785324732;4,21776625850134;0;3,87287019047554;0;0,5;0;2,55244410482815;3,62123908783367;0;2,45212623358337;0;0,5;3,5821591050281;0;0;2,7195426624825
0;0;2,72054201514485;4,65571127769338;0;0;1,45442756659092;0;3,60109844505838;0,5;3,54187538127502;0;0,5;3,55098773238761;0;0;3,65992534657005;0;0,5;0;0;0;0;3,22917656145486;3,20008850097656;0;3,62273245380387;1,46887235737819;0;4,54356063508594
0;0;0;4,89209618786913;0;2,98085401066619;1,46568060688008;0;3,93422910428337;0,5;3,51559974463452;1,08089350563516;0;0;0;3,59352794829455;0;1,74228829040299;0,5;0;1,72465143200227;2,6830633565239;0;1,99518704414368;0;0,5;3,69205940221067;1,01700822637277;0;4,12596531916688
1,52182626724243;0,652529954910278;3,89487246279366;0,5;1,31171937301369;4,13706821489011;2,39660432487568;3,1376268501103;4,38768494566329;1,67525207212905;3,42085901853668;0;0,645453060812062;3,44619395138984;0;4,05376482009888;0;0;0;2,27674217162502;3,12847739603765;0;0;1,98496794700623;4,7248705670819;0;0;2,2330700607193;2,12617754936218;2,79945188984249
0,667349398136139;1,27781668155352;1,70639100377746;0,5;3,80365783851764;1,90680482886117;0,974881817807854;3,44461036633915;3,67365163176956;0;0,668302859490878;3,91749285250785;0,566813415180339;3,63281682395973;0;1,71774183573096;3,2486096337664;0;3,45966339318997;2,39727216092743;0,778681947746632;1,86521983023976;1,16786169804067;0;1,05229752746052;1,43647695911884;2,21896630535785;0,946674986251944;0;0
2,39372141305065;1,45364094895946;2,18344596269701;0;0,971414207234706;0,615976432625193;0,743414966502886;0;0,785851820039494;2,37735718063887;4,04012497795752;1,90109920501709;0;0,62425684119773;2,33109429750177;0,581487478493474;0,786864459415369;0;2,77081748925653;0;0;0,964767692827046;3,46804318738545;1,8275925141422;4,51988541638473;3,86096522484951;0,678936541080475;1,14475838800182;0;0
4,71360060000494;2,44366455145351;0,0376132652163506;1,22333151717825;4,0987923713861;3,41369883036879;0;1,25103414058685;0;0;2,54481601715088;3,50062267459027;4,23099592525093;0;2,99659656546851;2,55607628822327;1,20107722012376;1,30121135842111;4,19407086223088;3,04391840893958;1,55910149452235;4,83917554646692;0;2,03754899047201;1,91898238236037;0;0;1,27806817660018;1,22893105318254;0
0;1,3698418745165;1,34937537384656;0,5;4,49872792395704;0,848496531997107;0,524347123002795;3,93216552954734;2,67307434821179;0;0,939542226930867;3,27110344696376;1,81093391674149;4,55679893493652;1,40627296660388;1,36404018097745;3,64519167488683;1,66667303008338;0;1,89777150698834;1,97706700953518;1,12133976613234;2,64029026031494;0,846087561848614;1,80744296932008;0;0;0,516692361802185;2,72984112367492;1,11060831421549
0;2,16253439856811;0;3,52163285413833;4,35842556336821;0;0;0;1,72552709454928;0;1,81663909406245;2,98126888275146;4,92868614196777;0;2,0214629038337;0;1,21758953445479;0,741457810970702;0;2,48807453666258;0;0;4,41918678508102;1,35298861579643;0;0;1,27025503072434;2,77145905875203;1,47113613200893;2,55209594571595
0;0;3,14132869063938;0,5;2,87284922599792;1,34868342468919;0;0;1,6806288085322;4,57367757641416;4,88308298116693;1,13370209542741;1,5203711746821;1,50844835141136;2,39743035631135;0,910120500209797;0;0;1,66370442051613;0;0;2,88578117377394;1,77566579253211;1,48419074666882;4,62624769919843;1,58675836752484;0;1,69594766651092;1,70761239654739;1,46344720360984
0;1,27100394050172;2,08341852625991;0,5;0;1,92601575792116;0;1,85144266060155;1,86467191943185;4,88811463438352;4,95700900534029;0;1,94522482293901;1,1275256318634;0;0;0;0,5;1,67923995604703;4,9754856796821;0,5;4,59129619598389;1,9296931144454;1,46321309426018;3,45085187463595;0;1,38214907487023;1,79282820224762;1,07848430242319;1,05936549606703
0;1,45543956591535;0;4,75426523934783;0;3,064876847465;3,50436050002666;0;3,13529261906412;0,5;3,65621442750851;0;0,5;0;2,44435375483909;2,70620945408298;3,39649077150807;2,07957234702984;0;0,0924894362688065;2,70990324020386;0;0,5;2,58567006773579;3,89023501281172;0,5;0;1,80170591399153;0;2,99598527792654
0;0,967229000510289;1,38309206784847;0;1,78342954036008;0,992805903075638;1,85712994907849;2,24481121927724;0;0;0,73904835653447;3,92572162669418;0;0;1,25066088477646;0;3,72676264388802;0,5;0;2,80149900065805;1,5;0;0;1,10729845222426;0,888764267269878;4,6667785745425;2,84046250900275;1,32535767826501;2,29811742263758;0,564728299418803
0,523926106758381;2,12437700346316;0;0,5;1,08264980655287;0;0;3,8773281718033;0;1,07370663344567;4,08473179819283;0,5;0,910547123714605;0;4,56577070456267;4,65168857511677;4,44575732548058;3,96952205522429;0;2,35169349440918;0;4,67368056237403;0,897309235714986;2,39353007189628;0;0,729131999765119;2,28203964233398;2,80862100040942;3,09271872047927;2,52616913454894
0;1,78213272838953;0;0;0,5;0;2,767583126094;4,87041684885994;0;0;0;2,46273671205283;0,5;4,6551978931088;4,33605954113233;0;3,06301281510993;0;0,5;3,8259996845508;3,86212485510024;4,91421278468995;0,5;2,523108959198;4,97895288745824;0;3,61988961166697;1,95876782897802;0;2,64001640101896
0,5;2,06069731712341;1,18165244566354;4,2808099520769;0,5;0;0;0;3,0847435337886;0,5;3,18741744625728;1,28345002037634;0;0;2,79236365146579;2,63532011054238;3,92847705582552;0;0;1,11653941502633;2,93857666381568;0;0,5;4,18783843479484;3,93311897475883;0,5;3,19945394489889;0;3,26571014489313;3,7548829646571
1,50262979115482;1,78888785839081;0;4,53594082851705;0,725470697379425;0;2,33548022449737;3,41089422088624;0;0,692191171083688;0;0,5;1,94731541999956;4,02712417162355;0;4,31797387186344;3,80731943473561;2,06979715501414;0,911039883927926;4,33297585571789;2,60835933685303;4,9740663636355;1,2701458634204;2,9087073802948;3,10666632652283;1,21713731215202;3,86612538661162;4,2493634223938;3,60443653846366;0
0;0,784129833469228;1,94304173716486;0,5;4,28306613456601;1,91940975348438;1,82705068836317;2,89870123141385;3,74223393469222;0,5;0;0;1,35229202655716;3,40578451073067;1,00039666565154;1,43705087710966;0;1,28521576816459;3,28726517236199;1,34818157942415;1,64308716898928;1,36375407728541;0,866374650907877;0;0;0;0;0,58995305937247;1,38184094429016;1,37146788759691
1,00277957646306;0;3,99273800849915;0,5;1,65398979264032;1,68530076890499;0;0;1,57044348706046;4,18208634861842;3,73095130581919;0;1,03403242073675;1,97066313306366;3,31245578141532;1,68946883533591;1,24046242237091;0;0,939177329856519;4,44690653516301;0,5;3,78638738546818;1,14353198285379;0,958644920940811;3,060483235894;1,23040258615762;1,05397057533264;0;1,85982316167086;1,99166738986969
1,52134798584569;0,786369012103588;2,393560423699;0,5;1,08370679434561;0;1,85741555544427;0;1,04547613442199;0;3,69023912711546;0;0;1,31791675897218;0,770133064254249;3,00118416338283;1,56288453636825;0;0;4,41675536586752;0;0;1,66038021848555;1,60127994865239;4,7676046117058;1,87880215415675;0;1,21586138322757;1,29612191128364;0,518979533817144
0;1,45625698424701;3,47714757919312;0,5;1,10509418491511;2,16169333907854;0;1,20149165727268;1,06975436865806;2,64164304733276;0;0,820842023855467;1,16019300099471;1,09668197627025;0;0;0;0;0;4,54642056559512;0;2,01981354831709;1,65129215486873;1,5720564606935;3,40272315610327;1,90285384654999;0;0;1,16322895798983;1,19246585280284
0,5;2,2161005852819;2,90807815101374;4,64319211041703;0,5;2,89097738773142;4,58128159287445;3,13033485372101;3,94980682570013;0;3,83064167659294;1,16489725497779;0,5;0;2,87486011203139;2,744902871896;0;0;0,5;3,45319747924805;0;2,65831789498139;1,5;0;3,1320238933582;0,5;3,75495103968072;1,30546562201598;0;3,08196783065796
0;0;0;0;0;0;1,95905910663263;0;1,21011581840465;1,0695474394921;4,058993603596;3,49175732745405;0;1,84862872741587;1,89666740731181;2,41159468233194;1,77618634178126;0,5;3,1981177614993;4,90919860494751;0,5;1,85668252192283;0;1,15860002541849;4,49711253936268;0;0;1,15202087613382;0;0,942873636699688
0,5;2,00664851395723;2,77824166919023;0,5;0,5;0;1,6779875749154;3,03760322837047;0;0;4,83410667899722;2,00244657253029;0;0;4,79838037015795;3,59424585690454;0;4,61148929595947;0;2,21295051659129;2,88456371607471;0;0,5;1,91302316119569;0;0,5;3,25850335986284;0,54167640209198;0;2,87385620077786
0;2,09327256357915;2,10087565267499;4,03785533413191;0,5;0;3,75719308853149;0;0;0,5;3,52336905222543;0,75922155043074;0,5;2,76607942581177;0;2,21541547040242;0;2,10153653337692;0,5;2,05226062473481;0;3,31333250892969;0,5;1,43797153441141;3,05692057966111;0,5;3,84864633569897;0;0;0
0,5;3,63025403022766;0;0;0,5;3,9352074148763;2,55321640966144;4,42831352233343;3,45722035060507;0,944668336745663;0;0,67768007516861;0,5;4,16958820781186;4,081009823401;4,31312322118931;0;2,71253988040264;0,5;0;2,28836443055811;4,11636829055677;0,5;1,08708460819306;4,93756644285171;0,5;0;0;3,30754361874775;2,77002662223299
0;3,18342447280884;3,54466737971858;4,39501496003709;0,62109440500899;4,84777807250981;0;3,63158464431763;3,52433287004211;0,931466674167414;2,95349067773367;0,5;1,12949403986777;3,14246615867245;2,97184805058495;2,33575707363699;3,52547648852946;2,72843779145202;1,75134885311127;0;2,5749650055426;3,19040751457214;1,25358256802595;3,37435096566302;2,44080801794343;1,83307164014926;0;0;0;2,98618582402644
0;0;3,01718105190302;0,5;0,5;0;2,71667291303942;0;3,94685439716412;0,510579645633698;0;0,547761580230557;0;3,11570826923275;3,68871785080466;4,39580552158682;3,93503770182609;0;0;0;0,875732839107513;0;0;1,93742311000824;4,11876782827022;0;0;0;3,5739416315099;0
0;4,96318144163265;0,514770869172537;4,59741321047648;0,5;2,77477481066006;1,13288716791798;3,3756473690158;3,26292629831607;0,5;3,78273499001876;0,831399138472695;1,5;3,22039524802025;2,71537975720846;2,1911021741997;1,71935856342316;0;0,5;2,40153689747748;0;3,17494511100228;0,5;4,20913592875429;3,02083475329952;0,5;0;0;0;2,09503158419162
0,5;2,88045729598052;3,69312158445507;0;0,5;0;2,08602331629303;0;0;0,870206866818577;4,58170418421817;0,64345872222607;0,5;3,16359419848937;4,34444615493736;3,91454061628996;4,94635470115876;3,37013932520996;0;0;2,596613767369;4,96098158227325;0;0;3,05787467956543;0,5;3,2059475845685;2,67594878453573;3,73582462255649;1,21310733734309
0,5;1,43384404966321;0;0;0;4,73812613624061;0;3,03616101948366;4,22198783290665;0,954940301577998;4,89747047419542;0;0,5;3,56974827710993;3,5324338937795;0;3,6717749883755;0,782834410667419;0;3,20520866625254;3,41896215240423;3,3124849332089;0,5;2,76643673599066;4,31381153981845;0;3,91592728016708;2,70201542121452;4,70205632862731;0
3,94046354293823;3,66662526130676;1,48977458243713;0;4,60841099480559;3,35446454368274;1,98122170613204;1,93260523953131;1,97023743808746;1,62159600067958;2,65492059740001;0;4,94131351399297;1,49590899818386;3,48743154224354;2,91589035602095;1,21715278747359;0,0164868328720331;4,66417386832841;0;1,5707492679687;0;4,4975450255431;2,59662342332146;1,52107948089069;4,03171440774189;0;1,31336745261837;0;0
4,55988788604736;2,34050161547051;0;0,989451348781586;4,07883706645986;4,99479646561425;2,01397014735917;1,95661304702825;1,31261014720081;0;0;2,96221111666514;4,40599183989968;1,58081264075861;2,29597970018907;0;1,59738930063201;0,988660219353;4,12446447886734;0;1,28518743663336;4,80982398986816;4,1118733389824;2,84510285400092;0;4,29994908827355;0;1,21206811545979;0,2786685526371;3,02754092216492
4,10109225432439;1,59288582978439;0;3,6793286561404;0;4,96035968324186;0;1,41534441915124;1,02582439129512;0;0;0;0;1,24478972714617;0;0;1,89626639517782;1,16057679250863;3,87242531776428;0;0,941067774519821;0;4,78654473637535;0,864362239837646;2,9220244884491;4,29668772420692;0,79045569896698;1,55048444706504;0;0
3,89796789963635;2,87623310089111;2,31503083152465;0,5;3,21513257232268;0;1,40572428703308;1,55358359709083;0;2,52936092509393;3,79782754452798;0;3,93338596538333;0;4,69977085650888;0;0;3,15074711253436;2,79022598266602;0;1,30222477684832;3,34074384548736;3,62117610109093;0;0;3,69389600897855;0;0;0,374096542596817;0
0,5;4,25167926924847;1,14727096964944;3,76803350448608;0,5;2,35696428658299;3,2194979871714;3,30901394100348;3,51081919926723;0,5;0;1,17451327535068;0;1,34020721912384;3,17435467111615;3,93947782737179;3,40792432492968;3,05389711030475;0,5;1,48833273373932;1,42456522091504;2,87330129038231;1,5;0;3,74366434046238;0;1,79035890102386;0;3,69284283588307;0
0,5;1,82524888069613;0;0;0,5;3,48458705725362;3,76778239885707;3,07070351255625;3,61863992624853;0;3,05623684546735;1,08087698071305;0;3,78690784135224;3,35397276811021;0;3,04872882554714;2,1587756421225;0,5;3,35958321874942;3,24477130977659;0;0,5;1,84547793532045;3,8257182896257;0,5;3,32961795913503;2,33900050136214;0;4,71783183874461
1,59503181609094;1,87571961403625;0;0,5;3,02477345337382;1,30214651059459;0;0;0;0,5;0,51984171453856;0;1,25984513655298;3,83623783189628;0;1,04724613439629;2,41905307769775;0;0;1,61364913201595;1,24608277587503;0,902164842422197;0,56066632270813;0,786822642798919;1,64696087951165;1,18427749056568;0;0;2,74609838274592;1,35277816157452
1,60489504812513;2,46396309904007;0;4,82586079967481;0,81098841121932;2,75930356781897;3,65577830917005;3,37111726047989;4,53000545572955;0;0;0,5;0;4,4768585523017;2,93369988721502;4,87770063703773;3,21904656114944;2,23551075963094;0,833283986120151;0;2,37554187205413;2,13687605836283;0;2,61671827203441;3,12528735358514;0;3,27767698665973;1,21683478355408;0;3,17514008710866
1,23107472608382;0,663291254622532;1,98753605735839;0,5;3,65164477315342;1,246633091125;1,62556110887116;2,99998122127726;2,39286953508522;0,5;1,90977537631989;0;1,20336278863408;0;0;1,31486288379639;2,60000201342628;0,923892521496812;4,09741672831467;1,59279848755933;1,98108881012587;1,86863910330862;0;0;0;1,34848084433399;2,25063998543221;0,714477473969794;2,14349686081684;1,51144013577674
3,77555555700118;0;4,30297402865392;0,5;1,80057811737061;3,88559143658988;1,04825775560376;0;1,3145500432302;3,21717014453242;2,44930162674249;1,62619823246552;3,09512522448559;2,46430005387603;0;0;0;3,3945615940702;0;0;3,89212238457618;3,6796068310177;3,24157924914806;1,40445799492507;2,00044918060303;0;1,81478906926456;0;0;1,02924996569252
0;0,952584505081177;3,54930657267073;0,5;3,58349123251787;0;1,22103153831374;0;0;3,52867056873099;3,90622705496206;0;3,15026581340947;2,19940549284192;3,17511868476868;3,51838542358875;0;0;3,53242114863006;0;3,16099325994076;2,60918307304382;3,60873964643513;0;0;0;1,90010497295303;0;0,883253216743469;1,09950411370932
3,75169926823662;0;3,84047063199825;0;3,57400213720929;4,61744175833531;1,57954053840579;1,11727971309669;0;2,88336181868024;0,225311100482941;2,58774824793811;2,18708539009094;0;4,06428611793755;1,75847053527832;2,78038799100574;0;0;2,24936444929306;1,12259277148293;0;3,45724532867654;1,49540055100592;2,59638565899636;3,93903151803605;1,70997485365252;1,53031685926501;0;1,24034738877804
0,5;3,50626430963458;2,63197683549113;4,75941373536336;0,5;2,46300036388589;2,06684350967407;3,39804468508719;3,52220465919106;0,5;3,71507695024604;0,942252898096225;0,5;3,35906880225943;0;3,92458262104754;3,82134914398193;2,18005156517029;0,5;5;1,17271474896591;2,45080544261765;0,5;4,03752811580781;3,59209367520739;0;3,76071510406244;0;3,98839310043882;2,98697044606645
0;0;2,22249453455326;4,29013228429953;0,5;3,13604578335585;1,87601682584547;3,71740110438196;3,14284455875999;0,5;3,43686492109525;1,10586665412684;0,5;3,93291048190226;2,24477100372314;0;3,83711650960013;3,99662676174037;0,5;1,16071287363801;0;3,23496757412095;0,5;1,60376830985945;0;0,5;0;0;3,87537937512406;0
0;2,24033772956596;0;4,8566708117056;0,900346218329084;2,53390412895656;0;2,50102615356445;0;0,936442218691317;3,80208195922993;0,5;1,727839290969;2,2663779258728;3,56726775903593;4,98978965449603;3,63444310828785;2,83304171908323;1,98533356189728;3,02557066084145;0;3,11553337290675;1,60358238481152;0;2,14570629137834;1,04477908371239;4,63622354512858;0;3,2998619649093;0
4,21182788080155;0;1,78157034925258;3,08519288761783;4,65473293869511;0;2,49386930465698;0;1,24436840845475;3,55109621540229;1,30511051430605;2,91468047765767;4,1049742089142;1,36654277861423;4,20610725423606;2,856359824937;1,37648582755424;1,53896196188357;4,56167115809474;2,76460278349212;0,888870948408205;3,99112343089242;4,07995185865087;0;2,09951745956182;4,5775091483153;1,87788049079379;0;1,33732847419443;2,60738306846813
3,22139119693143;1,51044518943431;0;0,5;0;0;0;1,41100283265626;2,28718707863576;2,02326924168657;0;0;3,87123627395892;0;3,35043842082398;2,9787015914917;1,68410995261935;0;2,70495057106018;0;3,41865764903773;4,50682743429524;0;1,47157190063576;4,50241613388062;3,63920891547539;0;0,932076275348663;1,58117527262362;1,31255734167646
3,23750965308282;0;0;0,5;3,28887860304158;3,37650094664493;0;2,05152416229248;0;2,67271982537244;3,07627479875287;0;0;0;0;3,74031762906365;1,93307638168335;3,49851036281256;4,13094568252563;3,93267498907292;0;3,68517255783081;3,17259337341999;0;2,98139132139338;3,64803253004701;2,20587040167575;1,91809075182215;0;0
0;0;1,19689038451616;0;4,75598166033438;1,59531229412896;0;0;3,16391070427555;0,5;1,72507107257843;0;0,0713239088654518;0;0;0;0;1,9221108965213;4,95140597780766;0;1,41905724579424;1,87673650094156;0;1,84771759777689;0;0;3,84289788819984;0;0;0,516159478116855
0,5;3,59506536023461;0,77268847463312;0;0,5;2,57378798284279;3,40999128967989;3,83509672518591;3,005210640377;0,5;3,18381227002657;1,44258586896704;0;0;2,1185650677041;3,52231848590184;0;2,49837827682495;0,5;1,93271685621362;0;0;0,5;1,28497564805903;3,35515711892171;0,5;3,34738073421055;0;3,33343982851759;2,59354494027493
1,85566269483215;1,63333569147314;1,36334801901288;0,5;0;0;0,796721122831442;2,16310674239095;0;0;1,09100903993985;2,94482757195124;1,98520550643336;3,89825389995158;1,45307342775775;0;0;0;3,37975166103791;0;0,509809186221012;1,85693836741007;1,67722786621993;0;0;1,2863628183428;2,10947409556688;0;2,84103370962713;1,08757149013112
