hightec;hightec;sport_stuff;movies;movies;sport_stuff;music_rap;hightec;sport_stuff;girl_toy
3,29686138140823;3,49700478394376;4,77624323860567;1,20192261003047;0;4,37094760749999;0;0;0;0
2,08210252042958;2,01844664198274;3,73194061020945;0;0,947781532047215;3,74976157199115;2,16195279972719;2,43880555426646;3,77741967596925;0
4,04260422803583;4,95799493322056;3,88839305047337;0;0;0;1,0259400680782;0;4,750365338172;0
0;0;0;3,51067914953953;0;0;0;3,16941192986882;0;0
0;2,99464812222619;0;2,76516927302124;2,70158218951038;0;1,66519215105343;2,64599113894905;0;0
0;0;0;0;0;0;0;4,40148114571417;1,92922131527645;0
0;3,57141143249879;0;0;2,29331247242787;0;0;0;0;1,67357198506294
0;0;4,35359985537529;0;0;3,70727068963799;0;4,1503216503888;0;0,783681569287405
0;0;3,30853757183465;0;3,9801669111383;4,79240209599603;0;4,31670421888898;0;0
0;0;4,83264042056754;1,73062327817577;0;0;0;0;0;0,5
0;4,50239684269875;0;0;4,13209562428859;0;2,3542928799774;0;3,1493991623397;0
0;0;0;2,92706668909037;2,37018863012557;0;0;0;0;0
0;3,62992551207073;0;1,72595339348817;0;3,1969059203737;1,68432202780821;3,42772644126216;4,90885150521475;0
0;4,26859952195948;0;1,98904545534823;0;3,81588207409525;0;0;0;0
0;0;0;2,22573765121668;0;3,33365996197502;2,56352738922626;0;0;0
3,80264733256895;0;4,60273122787476;0;0;0;0;2,33101674557245;3,11971030855538;0
0;3,03691457539653;0;0;0;1,78440038197879;1,8062645701255;0;0;0
4,83013636610943;4,30288433623634;0;2,75991283555511;0;3,88960490696579;2,5994084550065;3,35298186091379;3,97664552413702;0,5
0;0;0;3,62177312635899;0;4,3164170343971;1,57220375285121;0;4,4781699792846;0
0,0418622530996799;0;0;2,77242275829074;1,00125381117745;3,68871476160768;0;0;3,6084850470575;0
0;0;3,53016135354068;0;0;3,40879851691835;0;3,40938910348778;0;0
3,13770017686193;4,72249890757841;1,7539049809584;0;0;0;1,88938638562774;4,98320413566344;0;0
4,25447964912955;0;1,73625165072095;0,560359045192766;0;0;2,22499009278835;0;0;0
0;0;3,6136313903209;1,99416188779015;0;3,32712744983245;2,77821386502041;0;3,20582456104729;0
0;0;0;0;1,24258175736413;0;0;0;2,28770677665607;0
0;0;3,54185545190324;0;0;0;0;0;3,17064699445416;0,5
4,2587241461774;0;0;4,53359638365619;4,70815167143389;1,71275917566976;0;0;1,59160088775288;0
0;1,29157926668021;0;0;2,74493056360862;0;0;1,18978369943322;1,4737698084087;0
0;4,603374436313;0;4,73916156112177;3,33719654955771;3,73606555663797;0;0;0;0
0;0;0;0;3,52127198386997;3,49457709700548;0;0;4,78053354089173;0
0;3,57032937629629;0;1,68202614420188;2,08002678844148;0;0;2,77876596282179;3,66018211127267;0,5
0;3,27410347213694;2,86618876457214;1,90600626771618;0;0;2,7523415199259;4,4282689706554;0;0
4,40126119246765;4,22852822450387;0;0;3,08662179302733;0;2,05400038140547;0;4,51232927921802;0,850145594845594
0;3,24948725092667;0;3,28552556260746;1,46136855355528;0;0;0;0;1,34847567479521
0;0;0;0;0,545200884342194;0;0;0;0;0
2,17671990402821;0;0;0;0;0;0;0;0;0,5
0;0;0;0;1,86071583854999;0;0,864071683196384;1,29058515643263;0;0
1,41774792895547;0,930776146906789;0;0;0;3,88881005341597;0;0;3,60740708168941;0
0;1,11519501736164;3,13727525674611;0;0;1,42985391616821;0;1,56208372116089;2,32427119665047;1,42261639676179
0;0;2,40992665290833;0;0;3,89724604221864;0;0;0;0,5
0;2,28663778305054;1,82853552830803;2,99057529493728;0;0;2,79757008505872;0;0;4,30244519948142
1,09755788096113;0;0;0;0;0;0;0;0,970255610053547;3,8479013488851
0;0;0;0;0;3,45333538644637;0;1,10477026975936;3,09093974115836;1,42915407378653
3,93042809093857;4,2141457652739;1,56200265884399;4,50939893699689;0;0;0;0;0;0
2,01182453986808;0,836791711550575;0;0;0;0;1,59375895634003;0;0;1,70415412760533
3,33699913292052;0;1,56671380996704;0;2,30791332587037;1,31511361399438;0;0;1,6144799690761;4,68996176714542
0;0;1,55932017954035;0;0;1,27107182623403;0;0;1,63400983810425;0
4,01451023063367;0;0;2,24286100908316;3,91617024802424;4,3106735652828;0;0;0;0
4,95342937016554;0;0;0;2,57148236901103;0;1,08496763328322;4,90762821301242;2,79108911556708;0
0;0;0;1,591307700887;0;0;0,622785011829243;1,56762313842773;0;1,91041821982265
2,4211577802995;4,83396271794753;0;1,13579421869283;0;1,34613298408041;0;2,99053977150029;1,53328767117732;4,51751784538735
4,67849754014914;0;0;1,25906710268886;1,91668410106408;0;2,29330692314231;3,43556461736353;0;0
3,30368539099753;2,58305719149441;0;0;0;0;4,81242438769547;0;3,15882769327556;0
1,38835888723301;0;0;0;1,74837685923482;2,50264337402892;0;0;2,48197963576856;1,89798419801424
0;0;0;3,60369017841466;0;4,45072997708373;0;4,00698653329489;0;0,669875979735458
0;0;3,61349153518677;0,668688796772011;1,26302403270408;0;0;2,3181819786868;0;0
0;3,84746000163604;3,36836446931975;0;1,34139012305131;0;0;0;3,7875190027;0
0;0;0;0;0;0;0;2,11225831513864;0;0
4,31001682500821;2,47977651678015;0;0;2,75835788844077;3,71943721022431;2,5983101709738;0;0;1,58053434806901
0;0;0;0;2,41992769828994;2,65815058800306;0;0;0;0
2,5278791983276;3,02454381483819;3,62881188310162;0;2,34566088223162;3,49608761514355;0;0;0;0
0;0;0;3,08391279125768;0;0;2,54100439350167;0;0;1,84006937958303
1,23086616337805;0,909057588739813;0;0;1,33298767885798;3,57505534755767;1,31010302240499;1,4780060825767;2,41468780600218;0
0;2,88906048186545;0;1,37858578929612;0;3,70851121037663;0;0;3,04964144204261;0,5
0;0;4,54971274991972;0;0;0;0;0;3,00076561234927;0
0;0;0;2,20374909145932;0;0;0;0;0;0
0;0;1,36994339216964;0;1,53357720819003;1,16336899118655;0;0;1,84021525450061;0
0;2,62007425661202;0;2,0492172453316;0;1,40157179040907;0;4,16349554861127;1,66133514682824;5
2,18506874548507;0;0;0;0;0;1,5075928771438;0;0;3,22168601361182
0;0;0;1,01770590432813;0;0;0;0;3,34092557772106;0
0;0;0;1,67392487808779;1,47393450209588;0;0;0,575738210033503;0;3,838343506138
3,96896478159771;0;0;0;0;0;0;0;0;0
1,29090863526375;1,38448223326564;0;0;0;2,26723264449613;0;0;0;0
2,93025039179728;2,10886521083716;3,80663532894414;2,30588458981639;0;0;0;3,74546074110338;3,64161647932679;0,5
0;0;0;0;3,13011547184089;0;0;0;0;0
0;0;0;0,736632579582107;0,709677768968827;0;0;0;3,87205998174476;0
2,06280668455307;2,13752106769826;0;0;2,14324025001528;0;0;0;0;0
0;0;4,41730144499675;2,05735816809226;0;0;0;2,57899326252704;4,4579520064676;0
2,89234951692277;3,92510029716655;1,13242501212863;0;0;1,67220671273405;2,70731937126597;4,85951215720713;0;4,59100584946154
3,39289503749129;4,40470310598831;0;0;0;1,26925533789641;0;0;0;4,36433509754219
0;0;0;0;3,99094335874121;0;0;0;1,70644398951272;0
0;0;0;0;0;1,85569774399311;0;4,16880869547315;2,16891322059972;0
2,840730415583;0;4,65727365187242;0;0;0;0;0;0;1,52732828516854
2,91767018983032;0;0;0;2,92980985898981;0;4,85930604294841;0;3,44170222638254;0,5
0;0;0;0;0;0;0;2,93559436450507;3,94560729570017;0
0;0;0;3,24235751444584;0;3,19519792506248;2,48989248275757;4,15178551159417;2,12237977981567;1,14582392673279
0;0;0;0;0;0;0;1,12550065602432;0;3,29883160130066
0;0;2,9254390359509;1,74567855230797;1,65231954150476;0;0,771712634140492;0;0;0
3,47498261647997;0;0;1,66997848994563;0;0;0;2,83856296694771;1,47300589898275;0
0;0;1,69099829284986;0;0;1,98654050472497;0;0;0;0
0;0,610078104822933;1,70043083918301;0;0;0,512671381939515;0;0;1,13860518468479;0
0;0;0;0;0,771642314163801;0;1,28099014623137;2,58917982158679;3,70464012944356;0,5
0;0;0;0;0;0;1,04138397380774;0,891763037485892;0;0,579677619309946
0;3,35764448687325;0;0;2,28464419291571;1,30273070898965;1,64999945492018;0;0;4,93190885238904
4,07890128860199;0;0;0;0;1,40787838651234;2,61522411164605;0;1,19846892645511;4,69957144218477
4,6764389573021;0;0;3,60528049087398;4,24241924285889;0;0;0;0;0
0;4,58982257153365;1,77151678352222;0;4,99803028348742;0;0;0;2,34507858536443;3,12096703756646
0;0;0;0;1,94476366043091;0;0;3,49980605603187;3,64350538917049;0
2,88944411277771;0;4,77774430055998;0;0;0;0;0;4,8107331645725;0
0;0;0;1,24057194694903;1,90924876598141;0;1,50035071303153;0;0;2,37640049605463
0;0;0;0;1,32918462824504;0;0;0;1,5748152865911;0
0;2,83688710296382;0;2,14923722466884;0;0;4,10623533795878;3,58517283833827;3,85613018686703;0
4,76033547788874;0;0;2,71149587734206;1,41693224777325;0;0;3,35359155310019;4,98253424837372;0
0;4,38803347963283;0;3,11325537884294;3,84975259604387;0;0;4,25623212254431;3,537079663266;0,798591316351011
2,19542751190971;2,9405327117725;3,74445459281302;2,04429232075079;0;3,32807305004824;3,52112442558684;0;0;0
0;0;3,04608800264359;0;0;0;0;0;3,19497351078083;0
0;2,20105426302229;0;1,35613202785893;2,28030014563366;0;1,57448003281582;1,29232026743345;0;2,55598437346331
0;0;0;0;0;0;0,565879659292232;0;1,49433896620494;0
0;0;0;0;0;2,86275465221273;0;0;2,68596946154068;0
0;0;0;3,95464324951172;0;0;0;2,9106388631792;4,3080709256735;0
0;0;0;1,37118140439092;0;0;1,67265080016695;0,568017632732176;0;0
0;0;0;0;0;1,57808104719877;0;0;1,16480588315279;2,15921628389471
4,69480608063508;4,23421325359224;3,4878616065196;0;3,28393289273788;4,62679527496304;0;0;0;0
0;3,21101939781151;0;0;1,01600442641229;1,55747973572345;0;0;1,53156524688544;0
0;4,68933592256593;0;4,24125095933734;2,22326549013297;1,41842219625526;0;0;2,60856318473816;0
2,38501521311003;0;3,98523788945062;0;0;3,5118721018135;0;0;0;0
0;3,96023815053526;0;1,71894023158538;0,59618107955725;0;0;1,21607169146467;0;1,28475187778694
3,04852880679468;2,31758115548528;0;0,797825128211558;2,88226161914983;0;0;3,60716947056687;0;0,5
0;3,55901825314342;1,22542796853251;2,44249497677316;0;0;0,935771527204556;1,06241318074167;0;1,26225947088667
0;3,7864282870602;4,97946454304246;1,91093847104858;3,42527567312367;0;0;4,78740416550422;3,7958121657352;0
0;0;3,96993954990522;0;3,89301830897714;4,58087935651693;0;0;4,49863303895045;1,04722669210621
0;0;0;3,09819875126621;0;0;1,18517202985714;0;0;0,5
0;0;4,04170431897124;4,00123903295083;0;4,61465479788122;2,68319841506109;0;0;0
4,87042829667704;0;0;3,70964102992306;3,09700711308839;0;2,83035987840517;2,71091246604919;0;1,0096187321514
0;3,28967276787836;0;3,09286876725632;2,35510839584987;0;0;0;3,49935809732385;0,5
0;0;2,69086324083193;0;0,312228500843048;0;0;0,615711706744373;0;1,35300249343412
2,67908071665051;0;3,53005113989583;1,17802566368041;0;0;0;0;3,61196691757625;0
1,86010808933531;0,557500069987727;0;2,07938983527915;0;0;0;0;0;0
0;0;3,62300352641521;0;2,23865662037332;0;0;3,54456824601841;3,16209508625888;0,5
0;4,72419816615255;0;0;0;0;1,34427892153351;0;0;2,68500399589539
0;1,82413862171776;0;0;0;0;0;0,801934854500897;3,22876979654132;3,09347376324864
4,49034102796127;0;3,79052991549975;0;0;0;0;0;0;0
4,93802000579332;4,82443176760545;4,10538917086338;0;2,788378767105;3,40771402344467;0;0;3,01991865319196;1,86799357173405
0;0;0;0;0;4,36099498689221;0;0;3,50659980834769;0
3,71808353286147;2,00322672259213;5;0;2,88706695143462;0;0;2,68100858883979;0;2,38938021659851
4,6311595093604;0;0;4,54444623996711;4,74702383286647;0;0;4,94722661978902;0;0
1,06076467037201;4,34043602242155;0;2,19023145464725;0;0;2,51375504839875;0;0;0
0;0;0;0;0;3,55225573505846;2,43377811528453;0;0;0
4,55239110977966;4,52837264003622;0;3,844179946391;0;3,83814611231822;0;0;3,5669309518146;0
0;0;5;0,935675603773294;0;0;0;3,13963867637312;4,48303653275735;0
0;0;0;0,832956697248368;0;0;2,81851581009967;2,97131970290622;1,65235922748798;0
0;2,03480577468872;0;2,54919107190761;0;4,79729354930916;0;0;0;0
4,95380359327132;0;0;0;4,25909872411708;0;3,18906617164612;4,91367557780523;3,38753734547065;0
0;3,68265640907113;0;0;2,70651284777863;0;0;4,147638834616;0;4,44502823401477
3,29939497602144;0;0;0,673407149349063;0;1,58924322090542;2,03886870156921;3,0861318721837;0;0
0;0;0;1,21475112145522;2,66063623417198;0;1,05851433801396;2,41351928022388;0;0,5
3,09562358078343;0;0;0;0;1,18041028183904;0;0;1,98465271619365;0
4,97433303574768;0;0;0;2,7813708234026;0;0;0;0;0
0;0;0;0;0;0;2,48091539436994;4,90687712463871;0;0
0;0;1,19315576553345;0;1,38823785348248;0;0;3,30386583660909;3,94600529826526;0,5
1,36750592401601;0;0;0;0;2,8545796018348;0;0;2,81954822541193;0
0;0;0;0;0;1,15787450883439;0;0,526016414165497;0;0
4,6148185076261;4,15058419953593;5;0;0;4,03576011538308;0;0;0;0,70473822704737
3,85974223905231;3,31758434107415;3,70362359178421;0;0;3,49292516032836;3,21264860323288;2,3031847105842;0;0,5
0;0;3,82052375600698;0;0;0;0;4,93534593281119;0;0,5
3,27436891490331;0;0;0;2,77774523421086;0;0;3,54265658117023;0;0,5
0;0;3,90229676473061;0;1,6439187906887;0;0;1,77598949627764;2,12227645615222;0,78582565523024
3,70148648819955;0;0;0;0;0;0;3,88092895265712;2,95208127608154;0
3,97631214232012;3,6596230187731;3,37811183388257;0;0,839388405363722;0;0;4,28668403219743;0;0,5
0;0;2,31812090860592;0;2,46558011112063;0;1,56535069437947;4,3232681999557;0;0
1,310186718735;0;0;0,610831490303777;3,74865779408657;1,62436380173283;0;0;1,2564305892477;0
0;0;3,3189247084404;0;0;3,7170761794397;0;2,87228342745094;0;0
0;0;0;0;0;5;0;0;0;0
0;4,25342278334006;0;0;0;1,98256434173443;0;0;0;0
0;2,04400841288455;4,20376364942815;0;0;0;2,73063474834461;4,0970619097804;0;0
4,48923399275599;0;0;4,54249317317386;0;2,55660604012972;1,75276480463928;0;0;3,45674258352106
0;2,25474557990895;0,753943562507629;0;1,84613405160892;1,36653477995029;2,78970670876545;4,26315230096837;0;0
0;4,98090202360456;0;0;0;0;0;0;1,06121633390953;4,29847447914
3,97379794808747;0;3,38623002468898;1,28315135360842;2,97900267247064;0;0;2,49310602363809;3,07807081196367;0
0;0;2,52069720044765;2,46919473422188;0;2,73706183942829;0;0;0;0
1,99818959250031;0;0;0;0;0;0;0;0;0
4,13394835737252;4,16731028871951;3,69566683037936;0;0;0;0;3,85283186326401;2,42098641395569;0
3,83512495217618;3,7426985319437;0;0;4,5054788885198;0;0;0;0;3,51858156245136
0;0;0,744389838420036;2,56281787788627;0;0;0;0,873746255819568;1,21022387929737;0
0;0;1,95007035739257;0;1,67014809007298;1,17138300937199;1,58452636333393;0;1,6065188323178;1,73883231484277
2,5190564014572;0;0;0;0;1,52664724389401;0;0;0;0
1,30430273143775;0;0;0;1,66737697677099;0;0;0;2,8935915282432;0
0;0;0;1,89249955718056;1,42222568156301;0;2,98786605800868;0;0;0
0;3,42247615075785;0;0;0;0;1,31940591908964;0;3,0908519034697;0,5
0;0;0;0;0;0;2,24970248306622;0;0;0
0;3,75359228614419;3,15129316698354;0;1,42997269748243;0;0;0;0;0,5
0;1,48361513390374;0;0;1,62875655322743;1,635710824577;0,736292660812052;0;0;0
4,69434266150666;0;0;0;3,35417640505087;4,97843992988506;2,77411939612316;4,42227468752408;0;0
3,82762898915803;4,14671400755025;0;0;1,55393879048244;1,72705391595469;1,73476913605573;0;0;0
0;0;3,14364463656379;0;0;3,87346433236891;3,65763410118298;0;0;0
0;0;0;4,47133829326897;0;1,09413096033695;1,05489011949622;0;1,82012179066433;0
0;3,11088165413164;0;0;0;0;0;0;1,27122577199304;4,1658257735734
0;1,90847354634128;0;1,68225366002054;0;3,01399028534721;0;0;0;0
0;0;3,38290586619773;2,423780659411;3,69821084462954;3,25520292960815;0;3,16284760421275;0;0
0;1,30915760993958;1,41970379623571;0;2,44406841390024;1,71118810293786;2,83634376525879;3,07923192860523;1,70684673856331;0
0;4,96585455814649;0;0;3,37050839437661;3,54119358982015;0;0;0;0,985817461733621
4,22982875408131;0;0;0;0;1,83785540928964;1,54611437653476;3,26629687019917;0;0
0;0;0;0;0;1,86920058954004;0;0;0;3,80419972762661
0;2,9303239639524;0;2,64015314105905;2,78907553981481;4,75604394253159;0;0;4,8028156858882;0
3,44209617490047;2,21764331041726;3,77137044294335;2,99322242708561;0;0;2,76444889826907;0;0;0
3,10079430607184;0;4,7705377739717;0;0;0;2,5377691851639;0;3,09869368006414;0,5
0;0;0;0;2,47835725707857;0;0,580523643912991;0;1,4303015719309;0
0;0;0;1,94039315005783;0,565695547995016;1,33287760910246;2,18111025131359;0;0;4,69522151616179
0;0;2,58539221137082;3,60578195452959;0;0;0;0;0;0
3,57209364258316;2,89852036624147;1,03607364885326;0;0;0;0;3,44027867933748;0;2,9893741607666
0;0;0;0;0;0;1,9945506257911;0;0;0
4,08567415228378;0;2,75408373854779;0;0;0;1,13355141046157;0;0;0
3,17303979684275;0;0;0;0;0;0;0;0;3,26132154849419
0;0;0;2,54210911856131;0;0;0;2,17328426529341;0;0
4,38473725383391;0;0;0,604996286614331;0;3,93754278260169;2,27224999539193;0;4,89473247057513;0,5
4,13023924228281;0;0;0;0;4,81691440931378;0;0;0;0
3,76651758689737;0;0;2,84642092364208;0;3,48507078154249;0;0;3,59427287038149;0,5
0;0;1,69302379605035;0;0;0;0;0;1,92762075268087;4,84118288002963
2,10693397284808;0;3,06388031321758;0;0;0;0;2,95771711550547;3,23785985272278;0
0;3,20377201992263;0;0;0;0;0;0;0;1,75308999035186
0,595559539085049;1,12575129658252;0;0;0;0;0;0;2,21593852444363;0
0;0;0;0;3,32204919882214;0;2,08867768248947;0;0;0,806860017267456
0;3,81388176410174;3,40764548369108;0;0;0;0;0;0;0
2,90955151101088;3,92897174690337;3,66122603260969;1,6052114626417;0;3,42773881434823;0;2,4328038619984;3,218738359501;0
1,96873053697344;1,70166215752329;0;0;0;0;0;0,637691475747941;0,907207600030679;2,84679956494216
0;0;3,73385495447268;2,99427522881621;1,20540658696806;0;0;0;0;0,5
4,88850657683262;0;0;0;0;0;0;3,25726437906607;0;0
3,28452586582141;0;0;0;0;2,73137934586563;0;0;0;0
0;2,50779027887983;4,23689987847437;0;0;0;0;3,76991620509416;0;0
0;0;0;4,63944763207782;0;0;1,62025245354523;0;0;0
0;0;4,73350092197466;0;3,72094846317589;0;0;4,4347076092077;3,66548075278545;0
0;0;0;0;1,10037959371711;0;0;0;0;0
4,73301337693493;0;0;0;3,28990893079429;0;0;0;0;0,540728228651326
4,19177333926399;4,7675514280645;0;3,71936664530978;2,17823036582127;3,50190810603178;2,19945406913757;2,4131729264805;0;1,80561157446616
3,11620742739933;3,94197838890458;0;1,73194634914398;0;0;0;0;0;0
0;0;3,41234360840746;0;0;0;3,99311395268567;0;0;1,50336974882678
0;4,23625197691668;0;0;0;4,57846153042208;0;4,67479181926455;3,39065705816758;0
3,48176168323576;0;0;3,45516176752521;0;1,69359066602476;0;0;0;1,68101544290828
4,07152774048575;4,76099463354842;0;3,46159591826685;0;0;0;3,37044173310066;0;0
0;0;0;0;0;0;1,75041733856798;0;0;0
4,44324922675418;0;0;0,589100243099546;0;0;0;2,5116835360004;0;4,54910109078004
0;0;0;0;0;0;0;0;0;0
4,9892053697208;0;0;0;3,69004169278314;1,99385495064494;0;0;1,63576215721469;0
3,90254525556348;2,35598761604912;3,92223604345798;0;0;3,88564678089956;0;0;3,94720392112956;0
0,842257118710436;1,02924975241965;3,26149862877163;1,95506393348568;0;2,04588962348452;0,568045174269027;0;3,28475058697385;0
3,73828710510316;0;3,4539033158002;2,50948042190144;0;0;4,52111744858377;0;3,83249313888722;0,5
2,42095395476602;0;1,17908478909129;0;0;0;0;0;0;0
4,00232123537097;4,77215993114382;0;1,27070983418762;2,5359500269573;4,95313008686208;0;4,04007476523522;0;0
2,92082720479035;3,83890914630094;3,74988078733435;0;0;3,87953933462479;1,19705029399928;0;3,37269838497634;0
0;0;0;3,140589750903;0;0;1,21715597539076;1,85133278369904;2,72935373137209;3,32093627858951
1,72382491185508;0;3,59661059155902;1,76210610604012;1,9220582949566;0;0;0;0;1,23637990641239
4,69847449925657;0;4,34059117703726;0;0;0;2,0879062242284;0;0;0
1,5815818698991;0;0;1,43978051861738;0;0;0;1,55446673303585;0;0
0,986230251140068;0;0;0;1,48301841993025;0;0;0;0;0
0;0;3,59449007948604;0;0;0;0;0;0;0
0;2,7449171150778;1,44535705002274;0;1,82291724035652;1,62984442134846;1,13970287336954;2,69957641963827;0;0
0;0;0;1,43740798832728;2,4253095618567;0;0,585525085025246;0;1,3645872084259;0
1,11887169751286;3,26496052405097;0;0;0;0;0;0;0;0
4,90773194977442;2,7897132494439;3,89352613822256;3,60116704907323;0;0;3,92338171877124;3,59805913017972;0;0
0;0;0;0;0;3,01996716857886;0;0;0;0
2,03544525803786;0;0;0;0;1,19456673771821;0,808792890658971;0;0,712789829453821;0
0;3,24697373469685;0;0;0;0;0;0;0;0
0;0;3,26977471973271;0;0;3,55272591558878;0;0;0;0
0;1,57373760248243;0;0;0;0;1,60466766357422;0,744098808730067;0;2,68428850671476
3,52091757930858;0;0;3,01351335971314;2,07739378888039;0;2,1860588268312;2,70672831903525;0;1,95501440994209
0;0;0;2,70978045463562;1,31315995674262;0;0;0;1,13652861310939;1,81727117151826
0;1,79678952568061;0;0;0;0;0;0,854561082718224;2,16490782339354;0
0;2,4072462648187;0;1,43582333807639;0;0;0;3,33861394009488;0;0,5
3,07427298141377;0,887874816492142;1,77933732223666;0;0;1,20951117026131;0,841391882086821;3,44762148123589;1,49019701522319;0
0;4,52518837224934;1,40783625767;0;0;0;0;2,27840526880622;1,03600996408426;0
0;2,22647894556936;3,49237513542175;0;0,81090996126221;0;0;2,68280887076762;3,40667329235313;0,5
0;0;4,86270999908447;0;0;0;1,77217079921261;0;0;0
2,96792379252982;0;3,06392294590544;0;0;0;0;3,25714901427606;0;0
4,62245472223612;0;0;0;0;3,94696113697577;0;0;0;0
0,672845082670844;0;2,10024523735046;0;0;3,30400944934413;0;0;0;0
0;0;4,54629605801138;0;0;0;0;0;4,6169756975104;1,32176412424155
3,89548261738172;0;3,62807282275896;0;1,9184159920171;0;0;0;3,09383299858022;0
3,97921492437795;2,15492490825938;4,77132355318001;0;0;0;2,898644227953;3,86675588501001;0;1,08256070133418
0;0;0;0;3,27510853473801;0;0;0;0;0
1,47692976285561;2,7585136791498;0;0;0;0;0,81072445973322;0;1,94256776033089;0
0;4,28419997509765;4,60888372529712;0;0;3,49319856729973;0;3,07270754784006;0;0
0;0;3,15734835861127;0;0;3,43868622390492;0;0;3,33680676684566;0
3,2681492316854;4,14748636360629;0;2,33518052419423;0;0;2,18942934050664;0;1,26797750930673;4,56513712767751
0;4,45991371034641;0;0;0;0;2,56073048457537;4,35961581224558;0;1,4248412924003
0;0;0;0;0;1,63769336307314;0;0;0;0
0;0;0;1,42981231212616;0;0;0;0;0;4,96591822149508
0;0,508302465783573;1,88538589788852;0;0;0;0,674843565875126;0;0;0
0;2,63593680161794;1,69580791038266;1,06263687464531;0;1,71626400748094;2,64214758837696;0;0;0
0;0;2,02566824062991;0;0;3,94843244552612;1,67265746401281;3,72325172308984;0;0
0;4,97141889621104;0;0;0;0;2,20945795216107;0;0;4,18758465824071
3,65001374932472;0;0;1,14578117134319;0;0;1,91889586528712;0;1,09853164809688;4,23758869675807
0;4,86458913649646;0;4,35631069417871;3,46792976207469;3,81382347308743;1,60919225215912;0;0;0
0;0;3,87007370398849;0;0;0;0;0;0;0,5
2,04696678465557;0;0;0;3,37301177595417;0;0;0;0;0
0;0;0;0;1,29025666801737;0;1,93403937501555;0;0;0
0;0;3,85040978987255;2,22046669722556;0;3,38546965708279;0;0;0;0
3,57526199639554;3,03657237768014;0;0,616022350320603;1,3221167946803;1,82237564019038;0;4,61761812056304;1,8928991252989;4,62201060104278
2,26827049255371;4,77258659516116;1,65496604966697;0;0;0;0;0;0;4,95310069245896
0;4,44432077903502;0;0;0;3,75897416973439;0;0;3,77022688499197;0
0;0;0;0;0;0;0;0;3,09774104044667;0,5
0;0;0;0;0;0;1,9264109138988;0;4,84822312642272;0
0;3,79525003758969;0;2,00726308999921;0;0;3,37384151032839;0;3,86627789347725;0,5
0;1,46218549179015;0;1,29388830824471;1,51860569255362;0;0;0;3,2311683451902;0
1,80573964118958;4,69385623931885;0;2,86242974636258;0;3,9997533247805;0;0;0;0
0;4,28251232359675;0;2,8937252838601;0;1,87513167405274;0;0;0;4,4172986971295
3,75606909708868;4,14726758801717;0;0;0;3,71883229665404;0;4,24310350103448;0;0
0,591141123599904;0;0;0;2,32461429449013;0;0;0,805495363569583;0;2,04204849248847
3,61248644050792;0;0;2,0901776459488;0;4,31031422750573;0;0;0;1,82473625048284
0;0;1,86510271805576;0;0;0;2,54860482437005;3,2636915623507;0;0
0;0;0;0;1,71900536991609;0;0;3,34808783482205;0;0
3,9880788228419;0;1,51675562491489;3,11219225410008;0;1,05343379548445;0;0;0;0
0;3,11398485215101;1,36928978207022;0;3,65866769415264;2,4183100496504;0;4,38718077791258;1,8601967249346;0
2,55118625636733;3,81298930561775;0;0;0;0;0;0;1,10286569595337;0,5
0;0;2,76400177821703;0;0;0;0;3,96788827002416;0;0
0;0;0;2,87355986464469;0;0;1,82670958844326;0;0;3,67778744021328
0;0;0;0;1,07347099789114;1,08140586180678;0;0;0;0
0;0;0;1,79379749298096;0;2,33664591672674;1,42487925217714;4,05335893531021;0;0
0;2,79337032129679;1,99497655639191;0;0,639222397766645;1,60530264564105;0,917219114916967;0;0;0
0;3,87289665447217;4,74260353657538;0;0;4,11850400786777;2,09812959567557;4,73781217994998;4,84116097904796;0
0,848287469403952;2,80244575175571;0;0;0;0;0;0;0;0
0;1,68676029247547;0;1,01349025499704;0;0;0;0;3,17381169142845;3,58756218598576
0;0;0;0;0;0;3,12978576595419;0;3,39328153961957;0
0,507103927203968;0;0;1,25164946552908;0;1,82443425912617;0;0;0;0
0;0;3,92704796694547;1,71668455364028;0;0;0;0;3,48395813837832;0
0;0;4,90146652790786;0,578719959165305;1,03612998688413;0;0;0;0;0
4,50954272295793;0;4,87205567763748;0;3,92074027723667;3,79799606874492;0;3,13324371172732;3,0655306428976;0
0;3,20371472612196;0;0;0;0;3,04253351597233;2,89777003084206;3,51244846289626;0
0;0;0;0;3,61434732313005;0;0;4,23572515008772;0;0
0,971107716658668;0;1,27639303415846;0;0;1,46997654622885;1,14895544231355;1,80908972528255;0;2,24709860060695
0;3,92433176093005;0;0,834039365562629;1,81735766484279;3,32400537623279;0;0;3,21450127298688;0,5
0;2,12442066339982;3,42366148411467;0;0;1,34076774120331;3,79784574303676;2,0852299388895;0;0
0;0;0;0;0;0;0;4,66311117245961;0;0
0;0;0;0;0;0;4,97364091873169;0;0;0
1,7989404114424;1,88643724489326;3,77594103933123;0;1,5610585024399;0;0;0;2,93383964194629;0
4,95775525549322;4,61230156040392;0;3,4348227649158;0;3,77957607935163;2,05337339921546;0;0;1,6095666208349
4,83163497402874;4,47402559149732;0;3,73185438324318;3,19138473374368;0;0;0;3,52428251529312;0
4,38504816749368;0;0;4,92654203433848;0;1,51609506854606;0;3,40333883855647;1,6875912699325;0
0;0;3,08555345613768;0;0;3,37394095695295;0;0;0;0
